LIFNR,EKORG,WAERS,ZTERM,INCO1,MINBW,SPERM,LOEVM
0000000583,EK02,EUR,Z060,DDP,0,,
0000000584,EK03,USD,Z030,DAP,1000,,
0000000585,EK01,INR,Z030,FOB,1000,,
0000000586,EK01,INR,0045,CIF,1000,,
0000000587,EK01,INR,Z030,CIP,250,,
0000000588,EK04,USD,0045,CIP,1000,,
0000000589,EK03,USD,Z060,FOB,1000,,
0000000590,EK02,EUR,0090,FOB,5000,,
0000000591,EK02,EUR,0090,CIF,250,,
0000000592,EK01,INR,0045,CIP,250,,
0000000593,EK01,INR,0045,CIF,0,,
0000000594,EK02,EUR,Z030,DDP,250,,
0000000595,EK02,EUR,0060,EXW,250,,
0000000596,EK01,INR,0045,EXW,500,,
0000000597,EK01,INR,0001,FOB,500,,
0000000598,EK02,EUR,Z030,FCA,1000,,
0000000599,EK03,USD,0045,FCA,1000,,
0000000600,EK02,EUR,0001,FCA,500,,
0000000601,EK01,INR,Z030,FOB,500,,
0000000602,EK01,INR,0090,CIF,0,,
0000000603,EK04,USD,0060,FOB,1000,,
0000000604,EK02,EUR,0030,CIF,500,,
0000000605,EK01,INR,0001,DDP,1000,,
0000000606,EK02,EUR,0090,DDP,5000,,
0000000607,EK02,EUR,Z060,FCA,5000,,
0000000608,EK02,EUR,0045,FCA,5000,,
0000000609,EK01,INR,0014,DDP,250,,
0000000610,EK02,EUR,Z090,FCA,5000,,
0000000611,EK01,INR,Z090,CIF,1000,,
0000000612,EK02,EUR,0060,DAP,0,,
0000000613,EK01,INR,Z090,FOB,250,,
0000000614,EK02,EUR,Z060,CIP,5000,,
0000000615,EK02,EUR,0030,DAP,1000,,
0000000616,EK01,INR,0014,FOB,1000,,
0000000617,EK01,INR,Z060,DDP,250,,
0000000618,EK01,INR,0001,EXW,1000,,
0000000619,EK03,USD,Z090,DAP,5000,,
0000000620,EK01,INR,0030,CIP,5000,,
0000000621,EK02,EUR,0030,FCA,250,,
0000000622,EK02,EUR,0090,DDP,0,,
0000000623,EK02,EUR,0001,FOB,500,,
0000000624,EK01,INR,0045,CIF,500,,
0000000625,EK01,INR,0090,CIF,0,,
0000000626,EK03,USD,0060,EXW,500,,
0000000627,EK01,INR,0030,EXW,5000,,
0000000628,EK03,USD,0014,EXW,5000,,
0000000629,EK01,INR,0060,EXW,5000,,
0000000630,EK04,USD,0001,FCA,1000,,
0000000631,EK03,USD,Z060,DDP,250,,
0000000632,EK03,USD,0090,CIF,0,,
0000000633,EK02,EUR,0030,FOB,250,,
0000000634,EK02,EUR,0060,FOB,250,,
0000000635,EK01,INR,0090,DDP,500,,
0000000636,EK02,EUR,0001,CIF,0,,
0000000637,EK02,EUR,Z090,DDP,1000,,
0000000638,EK03,USD,Z090,DAP,0,,
0000000639,EK01,INR,0060,EXW,1000,,
0000000640,EK01,INR,Z060,CIP,0,,
0000000641,EK03,USD,0045,CIF,250,,
0000000642,EK02,EUR,Z030,CIP,500,,
0000000643,EK02,EUR,0001,FOB,0,,
0000000644,EK02,EUR,0045,FOB,5000,,
0000000645,EK01,INR,Z060,FOB,1000,,
0000000646,EK01,INR,0001,DAP,0,,
0000000647,EK02,EUR,0045,EXW,5000,,
0000000648,EK02,EUR,0001,FCA,0,,
0000000649,EK03,USD,0014,DDP,250,,
0000000650,EK01,INR,Z090,CIF,1000,,
0000000651,EK03,USD,0030,DDP,5000,,
0000000652,EK01,INR,0001,CIP,500,,
0000000653,EK03,USD,0090,DDP,0,,
0000000654,EK03,USD,0060,DAP,5000,,
0000000655,EK01,INR,Z060,CIP,250,,
0000000656,EK02,EUR,Z060,FOB,250,,
0000000657,EK02,EUR,Z060,EXW,500,,
0000000658,EK02,EUR,0001,FCA,0,,
0000000659,EK01,INR,0045,FOB,250,,
0000000660,EK03,USD,Z060,FOB,250,,
0000000661,EK02,EUR,Z090,DDP,1000,,
0000000662,EK01,INR,Z060,FCA,1000,,
0000000663,EK01,INR,Z090,EXW,5000,,
0000000664,EK02,EUR,Z060,FOB,0,,
0000000665,EK02,EUR,0090,CIF,500,,
0000000666,EK02,EUR,Z090,FCA,0,,
0000000667,EK02,EUR,0001,DAP,5000,,
0000000668,EK01,INR,0014,DDP,0,,
0000000669,EK01,INR,Z090,CIF,0,,
0000000670,EK02,EUR,0060,CIP,5000,,
0000000671,EK02,EUR,0060,FOB,250,,
0000000672,EK02,EUR,Z090,DAP,500,,
0000000673,EK02,EUR,0001,EXW,1000,,
0000000674,EK02,EUR,0001,FOB,500,,
0000000675,EK03,USD,0030,DAP,5000,,
0000000676,EK03,USD,Z090,DDP,5000,,
0000000677,EK02,EUR,0045,EXW,5000,,
0000000678,EK01,INR,0045,DAP,0,,
0000000679,EK03,USD,Z060,DDP,0,,
0000000680,EK02,EUR,0030,FCA,500,,
0000000681,EK03,USD,Z060,FOB,500,,
0000000682,EK01,INR,Z090,CIP,250,,
0000000683,EK01,INR,0045,FCA,0,,
0000000684,EK04,USD,Z060,CIP,500,,
0000000685,EK01,INR,Z030,CIP,5000,,
0000000686,EK01,INR,Z060,FOB,1000,,
0000000687,EK01,INR,Z060,DDP,0,,
0000000688,EK02,EUR,0014,CIF,250,,
0000000689,EK04,USD,Z090,EXW,1000,,
0000000690,EK03,USD,Z030,DAP,0,,
0000000691,EK03,USD,0090,FOB,0,,
0000000692,EK01,INR,Z060,CIP,1000,,
0000000693,EK01,INR,Z030,FOB,5000,,
0000000694,EK02,EUR,Z060,EXW,0,,
0000000695,EK02,EUR,0060,EXW,500,,
0000000696,EK01,INR,0090,EXW,250,,
0000000697,EK01,INR,Z090,EXW,5000,,
0000000698,EK02,EUR,Z030,CIF,500,,
0000000699,EK03,USD,0045,FOB,250,,
0000000700,EK04,USD,0001,FCA,250,,
0000000701,EK03,USD,0001,CIF,500,,
0000000702,EK02,EUR,Z060,FOB,500,,
0000000703,EK03,USD,Z030,CIF,500,,
0000000704,EK02,EUR,0090,CIF,250,,
0000000705,EK01,INR,0030,CIF,1000,,
0000000706,EK03,USD,0014,CIP,0,,
0000000707,EK01,INR,0090,DAP,250,,
0000000708,EK02,EUR,Z090,DAP,5000,,
0000000709,EK02,EUR,Z060,DAP,1000,,
0000000710,EK01,INR,Z090,FOB,1000,,
0000000711,EK02,EUR,0001,FOB,5000,,
0000000712,EK02,EUR,0090,CIP,250,,
0000000713,EK04,USD,Z030,FOB,5000,,
0000000714,EK03,USD,Z090,EXW,0,,
0000000715,EK03,USD,0014,CIF,0,,
0000000716,EK03,USD,Z060,CIF,250,,
0000000717,EK02,EUR,0090,CIF,250,,
0000000718,EK04,USD,0060,EXW,0,,
0000000719,EK02,EUR,0060,DDP,0,,
0000000720,EK03,USD,0090,CIF,0,,
0000000721,EK01,INR,0014,FOB,0,,
0000000722,EK03,USD,0045,FCA,1000,,
0000000723,EK01,INR,Z090,FOB,1000,,
0000000724,EK03,USD,0045,CIP,250,,
0000000725,EK02,EUR,0001,FOB,5000,,
0000000726,EK04,USD,0030,DDP,5000,,
0000000727,EK02,EUR,Z060,EXW,250,,
0000000728,EK01,INR,0030,CIP,500,,
0000000729,EK02,EUR,0045,EXW,500,,
0000000730,EK01,INR,0030,CIF,500,,
0000000731,EK02,EUR,Z060,FCA,5000,,
0000000732,EK02,EUR,0060,FOB,0,,
0000000733,EK02,EUR,0001,EXW,250,,
0000000734,EK02,EUR,0045,DAP,0,,
0000000735,EK03,USD,Z090,EXW,500,,
0000000736,EK03,USD,0014,CIP,250,,
0000000737,EK01,INR,0001,FOB,500,,
0000000738,EK01,INR,0045,CIP,5000,,
0000000739,EK02,EUR,0014,FCA,5000,,
0000000740,EK02,EUR,0030,FOB,0,,
0000000741,EK03,USD,0001,DDP,250,,
0000000742,EK03,USD,0001,FOB,0,,
0000000743,EK02,EUR,0090,FCA,5000,,
0000000744,EK01,INR,Z030,CIF,1000,,
0000000745,EK02,EUR,0001,EXW,5000,,
0000000746,EK03,USD,Z060,EXW,1000,,
0000000747,EK02,EUR,0014,DDP,250,,
0000000748,EK02,EUR,0030,CIF,0,,
0000000749,EK01,INR,0030,DAP,250,,
0000000750,EK01,INR,Z090,CIF,0,,
0000000751,EK03,USD,0045,CIP,1000,,
0000000752,EK01,INR,0014,DDP,500,,
0000000753,EK03,USD,Z090,CIF,500,,
0000000754,EK01,INR,0001,EXW,250,,
0000000755,EK04,USD,0014,EXW,5000,,
0000000756,EK01,INR,Z090,EXW,250,,
0000000757,EK02,EUR,Z030,DDP,5000,,
0000000758,EK01,INR,Z030,FCA,250,,
0000000759,EK01,INR,0030,DAP,1000,,
0000000760,EK02,EUR,0001,CIF,0,,
0000000761,EK02,EUR,0014,DAP,0,,
0000000762,EK02,EUR,0001,CIF,500,,
0000000763,EK03,USD,0030,CIP,500,,
0000000764,EK02,EUR,0090,FOB,0,,
0000000765,EK03,USD,Z030,DDP,500,,
0000000766,EK02,EUR,0030,DDP,5000,,
0000000767,EK01,INR,Z090,DDP,250,,
0000000768,EK02,EUR,Z090,CIF,500,,
0000000769,EK02,EUR,Z090,EXW,500,,
0000000770,EK02,EUR,0060,FOB,1000,,
0000000771,EK03,USD,0045,EXW,5000,,
0000000772,EK02,EUR,0060,FCA,500,,
0000000773,EK01,INR,0014,FCA,500,,
0000000774,EK03,USD,Z060,DDP,500,,
0000000775,EK02,EUR,0060,CIF,500,,
0000000776,EK01,INR,0030,FOB,250,,
0000000777,EK03,USD,0014,FCA,500,,
0000000778,EK02,EUR,Z090,DAP,1000,,
0000000779,EK04,USD,0014,FCA,5000,,
0000000780,EK03,USD,0045,DDP,5000,,
0000000781,EK01,INR,0060,FCA,250,,
0000000782,EK02,EUR,0001,FCA,250,,
0000000783,EK01,INR,Z030,EXW,250,,
0000000784,EK01,INR,Z060,CIF,0,,
0000000785,EK02,EUR,0001,EXW,500,,
0000000786,EK01,INR,0014,EXW,250,,
0000000787,EK04,USD,Z060,EXW,500,,
0000000788,EK01,INR,Z060,FOB,1000,,
0000000789,EK01,INR,Z030,DAP,1000,,
0000000790,EK04,USD,Z060,CIP,5000,,
0000000791,EK02,EUR,Z060,FOB,0,,
0000000792,EK03,USD,Z030,DDP,250,,
0000000793,EK01,INR,Z030,CIF,500,,
0000000794,EK03,USD,Z030,FCA,1000,,
0000000795,EK01,INR,0014,CIP,1000,,
0000000796,EK02,EUR,0060,DDP,0,,
0000000797,EK03,USD,0001,CIF,1000,,
0000000798,EK02,EUR,0014,CIP,0,,
0000000799,EK01,INR,Z030,FOB,0,,
0000000800,EK04,USD,0001,FOB,0,,
0000000801,EK01,INR,0014,DDP,0,,
0000000802,EK02,EUR,Z090,FOB,0,,
0000000803,EK01,INR,0090,FCA,1000,,
0000000804,EK02,EUR,0030,CIP,1000,,
0000000805,EK02,EUR,0030,DAP,5000,,
0000000806,EK02,EUR,0014,FOB,250,,
0000000807,EK02,EUR,0030,CIF,500,,
0000000808,EK02,EUR,0001,FCA,250,,
0000000809,EK01,INR,0014,EXW,5000,,
0000000810,EK02,EUR,0090,FCA,1000,,
0000000811,EK01,INR,0014,FOB,250,,
0000000812,EK01,INR,0060,CIP,0,,
0000000813,EK04,USD,Z090,DDP,250,,
0000000814,EK02,EUR,0090,FCA,0,,
0000000815,EK03,USD,Z090,FOB,5000,,
0000000816,EK02,EUR,0001,FOB,250,,
0000000817,EK01,INR,Z090,CIP,0,,
0000000818,EK03,USD,0001,CIF,5000,,
0000000819,EK01,INR,0030,EXW,0,,
0000000820,EK02,EUR,0090,EXW,5000,,
0000000821,EK03,USD,Z060,EXW,500,,
0000000822,EK03,USD,Z090,EXW,250,,
0000000823,EK02,EUR,0045,DDP,1000,,
0000000824,EK02,EUR,Z090,FCA,1000,,
0000000825,EK02,EUR,Z060,CIF,5000,,
0000000826,EK01,INR,0060,EXW,5000,,
0000000827,EK03,USD,Z090,EXW,250,,
0000000828,EK02,EUR,0090,DDP,0,,
0000000829,EK02,EUR,Z030,CIP,5000,,
0000000830,EK02,EUR,Z060,EXW,1000,,
0000000831,EK02,EUR,0090,CIF,500,,
0000000832,EK01,INR,Z060,EXW,1000,,
0000000833,EK03,USD,Z060,CIF,1000,,
0000000834,EK02,EUR,0045,FCA,0,,
0000000835,EK01,INR,Z090,EXW,0,,
0000000836,EK01,INR,0045,FCA,5000,,
0000000837,EK02,EUR,0060,DAP,250,,
0000000838,EK03,USD,0045,DAP,250,,
0000000839,EK02,EUR,Z060,CIP,5000,,
0000000840,EK02,EUR,0014,FOB,500,,
0000000841,EK01,INR,0030,CIF,250,,
0000000842,EK01,INR,Z060,CIP,1000,,
0000000843,EK01,INR,0060,CIF,500,,
0000000844,EK02,EUR,Z060,FCA,500,,
0000000845,EK01,INR,0090,FOB,1000,,
0000000846,EK04,USD,0030,CIP,1000,,
0000000847,EK03,USD,Z060,CIF,250,,
0000000848,EK03,USD,Z060,CIF,1000,,
0000000849,EK03,USD,0014,FOB,1000,,
0000000850,EK02,EUR,Z060,CIP,0,,
0000000851,EK01,INR,Z030,FCA,5000,,
0000000852,EK01,INR,0090,CIP,5000,,
0000000853,EK02,EUR,0045,FCA,5000,,
0000000854,EK02,EUR,Z030,CIP,0,,
0000000855,EK04,USD,Z030,FOB,1000,,
0000000856,EK01,INR,0001,CIP,0,,
0000000857,EK01,INR,Z030,CIP,5000,,
0000000858,EK03,USD,0090,CIF,500,,
0000000859,EK04,USD,0001,EXW,5000,,
0000000860,EK02,EUR,Z030,FCA,500,,
0000000861,EK02,EUR,0014,CIF,5000,,
0000000862,EK02,EUR,0090,CIP,500,,
0000000863,EK01,INR,0014,FCA,250,,
0000000864,EK01,INR,Z090,EXW,500,,
0000000865,EK03,USD,0090,FOB,1000,,
0000000866,EK01,INR,0090,CIP,0,,
0000000867,EK03,USD,0014,DAP,0,,
0000000868,EK03,USD,Z060,DDP,5000,,
0000000869,EK01,INR,0045,FOB,0,,
0000000870,EK02,EUR,0060,DAP,250,,
0000000871,EK02,EUR,Z060,DAP,5000,,
0000000872,EK02,EUR,0045,CIP,5000,,
0000000873,EK01,INR,0030,DAP,500,,
0000000874,EK02,EUR,0090,DDP,0,,
0000000875,EK01,INR,Z060,DDP,500,,
0000000876,EK01,INR,0030,DAP,0,,
0000000877,EK02,EUR,Z030,FOB,500,,
0000000878,EK02,EUR,0014,DAP,250,,
0000000879,EK04,USD,0060,DAP,5000,,
0000000880,EK03,USD,Z060,DAP,1000,,
0000000881,EK03,USD,0001,FOB,1000,,
0000000882,EK03,USD,Z030,DAP,1000,,
0000000883,EK02,EUR,0030,CIP,500,,
0000000884,EK01,INR,0014,FCA,1000,,
0000000885,EK03,USD,Z090,DAP,0,,
0000000886,EK01,INR,0060,EXW,250,,
0000000887,EK03,USD,0014,CIF,500,,
0000000888,EK02,EUR,Z030,FCA,0,,
0000000889,EK02,EUR,0090,CIF,1000,,
0000000890,EK02,EUR,Z090,CIF,1000,,
0000000891,EK01,INR,0090,FCA,250,,
0000000892,EK01,INR,0045,EXW,500,,
0000000893,EK02,EUR,0090,CIP,0,,
0000000894,EK02,EUR,0090,DDP,1000,,
0000000895,EK01,INR,0060,DDP,0,,
0000000896,EK02,EUR,0030,FCA,1000,,
0000000897,EK01,INR,0045,DAP,5000,,
0000000898,EK02,EUR,0090,EXW,500,,
0000000899,EK01,INR,0030,DDP,0,,
0000000900,EK02,EUR,0014,EXW,0,,
0000000901,EK01,INR,0090,FCA,250,,
0000000902,EK01,INR,Z060,DAP,1000,,
0000000903,EK01,INR,0030,CIP,0,,
0000000904,EK01,INR,0030,FOB,500,,
0000000905,EK03,USD,0030,FOB,5000,,
0000000906,EK01,INR,Z030,CIF,500,,
0000000907,EK01,INR,Z060,CIP,5000,,
0000000908,EK01,INR,0045,CIP,5000,,
0000000909,EK02,EUR,0030,CIF,500,,
0000000910,EK03,USD,Z060,DDP,0,,
0000000911,EK01,INR,0014,DAP,5000,,
0000000912,EK02,EUR,0090,FCA,500,,
0000000913,EK02,EUR,0045,FCA,5000,,
0000000914,EK01,INR,Z060,EXW,0,,
0000000915,EK03,USD,Z060,CIP,5000,,
0000000916,EK01,INR,0014,DAP,1000,,
0000000917,EK01,INR,Z060,CIF,500,,
0000000918,EK03,USD,0030,FOB,500,,
0000000919,EK03,USD,Z030,CIF,250,,
0000000920,EK03,USD,0014,CIP,250,,
0000000921,EK02,EUR,0060,CIP,500,,
0000000922,EK02,EUR,Z090,CIF,5000,,
0000000923,EK01,INR,Z060,CIP,0,,
0000000924,EK02,EUR,Z060,DAP,500,,
0000000925,EK01,INR,0001,FCA,500,,
0000000926,EK03,USD,0030,DAP,500,,
0000000927,EK02,EUR,Z030,FCA,500,,
0000000928,EK01,INR,0030,FCA,0,,
0000000929,EK03,USD,0014,FCA,1000,,
0000000930,EK03,USD,0014,DAP,500,,
0000000931,EK01,INR,0090,CIP,5000,,
0000000932,EK02,EUR,0030,CIF,5000,,
0000000933,EK01,INR,0030,FOB,500,,
0000000934,EK02,EUR,0014,DAP,500,,
0000000935,EK01,INR,0014,CIP,250,,
0000000936,EK01,INR,0060,EXW,500,,
0000000937,EK01,INR,0045,DDP,5000,,
0000000938,EK01,INR,0030,EXW,5000,,
0000000939,EK01,INR,0030,EXW,250,,
0000000940,EK01,INR,0090,EXW,250,,
0000000941,EK02,EUR,Z030,FOB,0,,
0000000942,EK02,EUR,Z090,CIP,500,,
0000000943,EK04,USD,0001,FCA,0,,
0000000944,EK01,INR,0030,DDP,0,,
0000000945,EK02,EUR,Z060,CIP,1000,,
0000000946,EK03,USD,0060,CIP,250,,
0000000947,EK01,INR,0014,FCA,0,,
0000000948,EK01,INR,Z030,EXW,0,,
0000000949,EK01,INR,Z060,DDP,1000,,
0000000950,EK02,EUR,Z030,DAP,0,,
0000000951,EK01,INR,Z060,CIF,500,,
0000000952,EK01,INR,0014,FOB,250,,
0000000953,EK03,USD,0030,CIP,5000,,
0000000954,EK04,USD,0014,CIF,5000,,
0000000955,EK03,USD,0045,DAP,5000,,
0000000956,EK02,EUR,0030,DAP,5000,,
0000000957,EK03,USD,Z090,DDP,0,,
0000000958,EK01,INR,0045,FOB,250,,
0000000959,EK01,INR,0045,CIP,5000,,
0000000960,EK03,USD,0014,FOB,500,,
0000000961,EK02,EUR,0030,DDP,250,,
0000000962,EK01,INR,Z090,EXW,1000,,
0000000963,EK02,EUR,0030,CIF,500,,
0000000964,EK02,EUR,0001,DDP,5000,,
0000000995,EK03,USD,0001,EXW,0,,
0000000996,EK02,EUR,0014,FCA,0,,
0000000997,EK02,EUR,0060,EXW,1000,,
0000000998,EK03,USD,Z060,FCA,1000,,
0000000999,EK01,INR,0014,DAP,5000,,
0000001000,EK01,INR,0045,FOB,1000,,
0000999016,EK01,INR,0030,FCA,1000,,
0000999017,EK01,INR,0030,FCA,1000,,
0000999018,EK01,INR,0030,FCA,1000,,
0000999019,EK01,INR,0030,FCA,1000,,
0000999020,EK01,INR,0030,FCA,1000,,
0000999021,EK01,INR,0030,FCA,1000,,
0000999022,EK01,INR,0030,FCA,1000,,
0000999023,EK01,INR,0030,FCA,1000,,
0000999024,EK01,INR,0030,FCA,1000,,
0000999025,EK01,INR,0030,FCA,1000,,
