LIFNR,BANKS,BANKL,BANKN,BKONT,KOINH,IBAN
0000000320,GB,86694756,240685832920,01,Siemens Factory Automation & Drives,GB65013480550510137007
0000000321,MX,57815916,252972426701,01,Danfoss Power Solutions Hydraulics ,MX4868800931313984
0000000322,IN,51617005,891885414285,01,Fanuc Robotics & CNC Controllers 32,IN319037508106903877
0000000323,IN,70473455,814085117709,01,Voestalpine High Performance Metals,IN168734433741656466
0000000324,MX,77269220,339669905237,01,Banner Engineering Safety Sensors 3,MX7614389314506546
0000000325,US,81434638,635703916408,01,Sandvik Coromant &amp; Tooling,US283652917266634571
0000000326,IN,57983556,510046349495,01,Parker Hannifin&#39;s Valves,IN963927184484781750
0000000327,IN,28644558,19232355634,01,TATA STEEL HEAVY TUBULAR,IN106891029002810489
0000000328,GB,66261347,740722632590,01,Schaeffler Technologies AG & Co   ,GB19340286094975324505
0000000329,IN,72109910,72005710471,01,Voestalpine High Performance M&nbsp,IN142368294343902524
0000000330,JP,88202624,602820802338,01,PPG Industrial Coatings & E-Coat 33,JP052390415762328873
0000000331,IN,78781481,934804487640,01,SSAB Swedish Steel Heavy Plate 331,IN935487428292045666
0000000332,IN,30217248,765004518721,01,Nippon Steel Coils & Billets 332,IN228216512633335411
0000000333,IN,86907079,908706623048,01,Ramkrishna Forgings Industrial Div ,IN955592417578011491
0000000334,IN,95173423,868953128898,01,Banner Engineering Safety Sensors 3,IN682991897680373146
0000000335,IN,93255455,503903899536,01,Anodize Engineering Job-Work Servic,IN507674547788811252
0000000336,US,55810957,352062310331,01,Fuchs Lubricants Industrial Cutting,US690835614983017934
0000000337,US,86545667,230131151091,01,SSAB Swedish Steel Heavy Plate 337,US864573768858226149
0000000338,MX,85437127,269440424897,01,Hardchrome Industrial Plating Works,MX5376550601373482
0000000339,DE,33051379,331290546116,01,Oerlikon Balzers Surface Hardening ,DE78039588536210989471
0000000340,IN,65899344,816463932592,01,VRL Industrial Logistics Fleet 340,IN309965415725120122
0000000341,DE,89236961,25298794446,01,Swagelok Fluid System Components 34,DE36776648884895937890
0000000342,US,35089456,338467918643,01,Guhring Precision Drills & Taps 342,US516602982408584029
0000000343,US,33515186,555179275235,01,VRL Industrial Logistics Fleet 343,US586652855119313520
0000000344,MX,24043778,937812707290,01,Danfoss Power Solutions Hydraulics ,MX7740873285546970
0000000345,US,78486728,506244157371,01,Yaskawa Motoman Industrial Robots 3,US133204989075035325
0000000346,IN,79345544,573743615235,01,Castrol Industrial Metalworking Flu,IN676663690715743708
0000000347,DE,39119745,146448366722,01,Alcoa Aluminum Extrusions Corp 347,DE86111932013119007354
0000000348,IN,35721302,371127283212,01,Kennametal Carbide Tooling Systems ,IN074048646367425179
0000000349,DE,82532204,253733311019,01,Henkel Surface Technologies Bonderi,DE16203547697882527272
0000000350,US,12865245,907224993230,01,Garlock Sealing Technologies 350,US559317078822248320
0000000351,DE,88573373,720246716320,01,Banner Engineering Safety Sensors 3,DE76123712940015447074
0000000352,GB,80653861,965570426940,01,Alcoa Aluminum Extrusions Corp 352,GB08547682593917865574
0000000353,MX,39572340,412100326552,01,DB Schenker Heavy Machinery Freight,MX5205690568724513
0000000354,IN,70218417,399129144416,01,DB Schenker Heavy Machinery Freight,IN200219379212046401
0000000355,US,67494419,83424526868,01,Siemens Factory Automation & Drives,US210167665223198516
0000000356,IN,27702797,715097557942,01,Iscar Carbide Metalworking Tools 35,IN845090051900009954
0000000357,DE,76991801,42476311993,01,WAGO Industrial Interconnection 357,DE79412847971419271630
0000000358,GB,60397378,926556982180,01,Henkel Surface Technologies Bonderi,GB32937818806511543041
0000000359,IN,54032423,208143187809,01,Walter Industrial Milling Tools 359,IN500788925733196077
0000000360,DE,45093691,926456217884,01,Guhring Precision Drills & Taps 360,DE92257837945576280267
0000000361,IN,55072997,843316043405,01,Dormer Pramet Indexable Inserts 361,IN877385567730362600
0000000362,GB,63202461,628430684095,01,VRL Industrial Logistics Fleet 362,GB31956963828298664850
0000000363,US,69688808,579824223340,01,Aalberts Surface Technologies Plati,US120897271231197949
0000000364,US,65355782,606280273341,01,Kalyani Forgings & Metallurgy 364,US431971960171068979
0000000365,IN,19572856,310655510346,01,Outokumpu Stainless Special Alloys ,IN057790988524463941
0000000366,IN,66452780,380479514625,01,Turck Industrial Proximity Sensors ,IN463337946796790846
0000000367,US,76013188,374739852978,01,Mitsubishi Electric Industrial CNC ,US151618506535087119
0000000368,IN,28629223,609296335858,01,DHL Global Forwarding Heavy Cargo 3,IN045519449575073702
0000000369,DE,68887539,539768716591,01,Hydac Technology Hydraulic Filters ,DE95437313381731786826
0000000370,DE,80822134,785533128588,01,Supercut Wire EDM Machining Jobwork,DE48379784729014968346
0000000371,US,51772408,133525955782,01,Sandvik Materials Technology AB 371,US760984355387036574
0000000372,GB,29405655,61444342260,01,Phoenix Contact Terminal Blocks 372,GB97872083997581600839
0000000373,IN,69322975,730667471066,01,Kyocera Cutting Tools Europe 373,IN843247728645810074
0000000374,GB,94116872,385828143307,01,Kyocera Cutting Tools Europe 374,GB13408037806099541115
0000000375,IN,92617029,183120049255,01,Tyrolit Industrial Grinding Wheels ,IN453043497500816148
0000000376,IN,23746255,293058344256,01,Yaskawa Motoman Industrial Robots 3,IN673619491515221065
0000000377,DE,32828858,692371051068,01,POSCO Steel Plate & Coil 377,DE63863813376291028031
0000000378,IN,77602161,267897385048,01,Bossard Industrial Fasteners & Bolt,IN631921263823807688
0000000379,DE,78710514,541214626370,01,Danfoss Power Solutions Hydraulics ,DE67300983657137586142
0000000380,DE,89099956,744653618326,01,VRL Industrial Logistics Fleet 380,DE01107673823899416244
0000000381,GB,93204142,632067328109,01,Trelleborg Industrial Engineered Se,GB88089115859278022915
0000000382,DE,17720151,840372022076,01,ArcelorMittal Precision Tubing Euro,DE05653516803951511447
0000000383,DE,69877922,855773708016,01,Gates Industrial Power Transmission,DE12397904334009151901
0000000384,US,28382670,517104237371,01,Kyocera Cutting Tools Europe 384,US986067183342368120
0000000385,DE,12466562,321776922610,01,Keyence Precision Optical Sensors 3,DE17560960689581108003
0000000386,DE,58048964,877800406754,01,Festo Industrial Pneumatic Valves 3,DE94171631772152785506
0000000387,IN,22167255,28128432799,01,Henkel Surface Technologies Bonderi,IN877044393563385191
0000000388,IN,96427565,560350075662,01,Jindal Stainless Structural Product,IN619539670757776641
0000000389,IN,30504805,581469660117,01,Aalberts Surface Technologies Plati,IN790433197299315424
0000000390,IN,51998054,674164736999,01,Hydac Technology Hydraulic Filters ,IN182171399792930921
0000000391,DE,88248557,621664341199,01,THK Precision Linear Guides 391,DE56966368357602303749
0000000392,IN,92891240,795421035457,01,Hardchrome Industrial Plating Works,IN847257362166605866
0000000393,IN,96111470,578390542520,01,Keyence Precision Optical Sensors 3,IN616182655215714391
0000000394,SE,68103453,79542800552,01,Castrol Industrial Metalworking Flu,SE9747349317002267839799
0000000395,US,81061135,472469969799,01,Schaeffler Technologies AG & Co 395,US014530692041242208
0000000396,DE,57138806,626809199385,01,Aalberts Surface Technologies Plati,DE33839590292127142079
0000000397,DE,32082648,746295555083,01,3M Industrial Safety & PPE Systems ,DE49248881471446342016
0000000398,GB,54015553,88059059530,01,Renold Industrial Transmission Chai,GB33114161561135444426
0000000399,IN,68727834,261401184780,01,SSAB Swedish Steel Heavy Plate 399,IN231540049106363915
0000000400,IN,91849689,536480614995,01,Tata Steel Heavy Tubular Products 4,IN113656621334908042
0000000401,KR,24075222,792809802287,01,VRL Industrial Logistics Fleet 401,KR046226062691394624
0000000402,IN,21316004,55921210707,01,Parker Hannifin Fluid Connectors 40,IN163600976609130842
0000000403,DE,47342071,102452540456,01,Sandvik Materials Technology AB 403,DE21675048643307301968
0000000404,DE,32006439,865731344302,01,Bossard Industrial Fasteners & Bolt,DE91076233745535375202
0000000405,IN,56043224,207972842762,01,Voestalpine High Performance Metals,IN035513859240831874
0000000406,IN,99179017,681450563897,01,SMC Pneumatics & Automation 406,IN533405588168415345
0000000407,IN,22055436,772484996629,01,Voestalpine High Performance Metals,IN435130647441609932
0000000408,IN,20672199,642682529859,01,WAGO Industrial Interconnection 408,IN363591895595486662
0000000409,MX,88036141,109813178967,01,Thyssenkrupp Materials Services Gmb,MX5918287672311451
0000000410,DE,22040046,952891455627,01,Alcoa Aluminum Extrusions Corp 410,DE83510312318721140012
0000000411,US,96299465,425440815836,01,SKF Industrial Bearings & Seals 411,US436622879273415733
0000000412,US,90542157,783549748786,01,Danfoss Power Solutions Hydraulics ,US261850649015898579
0000000413,IN,43344245,803983841234,01,Kyocera Cutting Tools Europe 413,IN053497287565408695
0000000414,DE,11227527,984807719045,01,DHL Global Forwarding Heavy Cargo 4,DE07938771715442490983
0000000415,IN,91645171,234724716318,01,Sandvik Coromant Cutting Tools 415,IN081408691995632679
0000000416,KR,56649093,447186077466,01,Jindal Stainless Structural Product,KR198316605824925469
0000000417,GB,27652228,561195758696,01,Kuehne + Nagel Heavy Project Cargo ,GB62007897799787487330
0000000418,US,51715647,993540221222,01,Blue Dart Express Industrial Cargo ,US734871127456361785
0000000419,DE,51872824,510477970359,01,Klüber Lubrication High Temp Grease,DE12419423249305606960
0000000420,GB,56851890,922923624919,01,Jindal Stainless Structural Product,GB06871236635634986140
0000000421,IN,72996314,522899256729,01,Sandvik Materials Technology AB 421,IN351298605097640745
0000000422,DE,89214715,243569506661,01,Bosch Rexroth Industrial Hydraulics,DE76247870344458179433
0000000423,US,56598097,691571448164,01,Oerlikon Balzers Surface Hardening ,US460861811215351914
0000000424,IN,42454103,331213414705,01,Fanuc Robotics & CNC Controllers 42,IN862335086773186805
0000000425,IN,76152368,247956112921,01,Sandvik Coromant Cutting Tools 425,IN136494871378205421
0000000426,MX,49504395,272364853120,01,POSCO Steel Plate & Coil 426,MX6928074904007134
0000000427,DE,82649492,346465092364,01,Sick AG Industrial LiDAR & Vision 4,DE35762665083435928325
0000000428,US,52006669,70643984153,01,HIWIN Linear Motion Guides 428,US970137758510843028
0000000429,DE,39221214,394686032886,01,Electrocoat Precision Finishing Ltd,DE93897905717581149722
0000000430,US,55559549,709735167762,01,Tata Steel Heavy Tubular Products 4,US936482038509055630
0000000431,IN,69337563,318870517593,01,Kyocera Cutting Tools Europe 431,IN296457832582219675
0000000432,IN,32876953,634403465805,01,Kyocera Cutting Tools Europe 432,IN808956213521770631
0000000433,IN,12631785,6774992107,01,3M Industrial Safety & PPE Systems ,IN293616131495187058
0000000434,DE,78034361,559739605197,01,Supercut Wire EDM Machining Jobwork,DE14639501744516538735
0000000435,IN,20730215,264177097004,01,Gates Industrial Power Transmission,IN596615951744847976
0000000436,DE,70506054,403887257066,01,POSCO Steel Plate & Coil 436,DE45531086930906332964
0000000437,IN,59100724,676013916584,01,NSK Precision Ball Screws & Linear ,IN978803057346544500
0000000438,IN,58799340,295568986681,01,Outokumpu Stainless Special Alloys ,IN546058857524976581
0000000439,IN,61647157,806633052521,01,Omron Industrial Automation Sensors,IN539453023718785430
0000000440,IN,61836271,34391951706,01,Phoenix Contact Terminal Blocks 440,IN110996039493231717
0000000441,DE,34398520,537542450706,01,Guhring Precision Drills & Taps 441,DE83585438629899043147
0000000442,US,12069206,569998049131,01,Danfoss Power Solutions Hydraulics ,US870746257474957925
0000000443,DE,42624504,959248799311,01,Oerlikon Balzers Surface Hardening ,DE81553106442750746524
0000000444,IN,17033470,421751716451,01,ArcelorMittal Precision Tubing Euro,IN499162395447233117
0000000445,DE,40481291,996144306120,01,Yuken Hydraulic Vane Pumps 445,DE79377156468430821438
0000000446,GB,75731933,601722392310,01,TCI Freight Heavy Haulage Division ,GB72605354479985512174
0000000447,DE,59573655,397396564588,01,Kuehne + Nagel Heavy Project Cargo ,DE73470006954204497268
0000000448,DE,83722915,227857907403,01,NSK Precision Ball Screws & Linear ,DE07447662848783335690
0000000449,SE,52614749,469754033949,01,Fanuc Robotics & CNC Controllers 44,SE4543977253991575877213
0000000450,IN,69262241,120972896385,01,Freudenberg Sealing Technologies 45,IN737718812584257947
0000000451,IN,64440441,531167201625,01,Garlock Sealing Technologies 451,IN707470697116698609
0000000452,IN,41219898,983126420140,01,Fuchs Lubricants Industrial Cutting,IN929750741879100505
0000000453,IN,45137404,273506733084,01,Lasertech CNC Laser Cutting & Bendi,IN822306030581778026
0000000454,IN,23665504,142315998914,01,3M Industrial Safety & PPE Systems ,IN528219782070144866
0000000455,DE,43494858,20713577682,01,Anodize Engineering Job-Work Servic,DE72696446928379534561
0000000456,JP,24032989,912803337574,01,Omron Industrial Automation Sensors,JP255772586595585603
0000000457,JP,21271330,896436095780,01,Schaeffler Technologies AG & Co 457,JP201252142670541679
0000000458,DE,40949706,364283967841,01,Maersk Industrial Container Shippin,DE79760903937213028467
0000000459,GB,21945237,592946731406,01,Anodize Engineering Job-Work Servic,GB10613182134248044225
0000000460,DE,91838913,672052217448,01,Kalyani Forgings & Metallurgy 460,DE10476234369501092311
0000000461,US,51505309,77274030677,01,Eaton Hydraulics & Hose Assemblies ,US710758028222685282
0000000462,IN,43679591,260797228654,01,PPG Industrial Coatings & E-Coat 46,IN591824927307336591
0000000463,US,72542816,198093691523,01,Phoenix Contact Terminal Blocks 463,US030258059805023530
0000000464,US,33397514,822486656820,01,Blue Dart Express Industrial Cargo ,US817959602668903024
0000000465,IN,83021576,617090156464,01,Seco Tools High Feed Milling 465,IN145676804990433401
0000000466,IN,68201111,751980477646,01,Nippon Steel Coils & Billets 466,IN902445869322046277
0000000467,MX,37856538,74417669936,01,PPG Industrial Coatings & E-Coat 46,MX7975896020784163
0000000468,IN,24139014,677532342967,01,Garlock Sealing Technologies 468,IN629826847128991338
0000000469,IN,11455367,684319493498,01,Tata Steel Heavy Tubular Products 4,IN796277471699335537
0000000470,IN,25051664,348011931906,01,Bohler Special Steels Europe 470,IN317350907853250502
0000000471,DE,58693530,943919143562,01,Renold Industrial Transmission Chai,DE72627512791209791188
0000000472,MX,24440463,419160678949,01,Iscar Carbide Metalworking Tools 47,MX9119803892035431
0000000473,IN,42086274,439404253976,01,Bossard Industrial Fasteners & Bolt,IN897204769733262147
0000000474,US,56469320,245177491112,01,Alcoa Aluminum Extrusions Corp 474,US602209401267258997
0000000475,IN,15685165,312988896614,01,Freudenberg Sealing Technologies 47,IN249117901894004314
0000000476,IN,85331154,234224493994,01,Aalberts Surface Technologies Plati,IN156237639281418451
0000000477,IN,42799536,634757533741,01,Sick AG Industrial LiDAR & Vision 4,IN506847162094192247
0000000478,MX,84105776,706232396872,01,Bodycote Thermal Processing & Nitri,MX1989639547730362
0000000479,IN,98852913,149131326831,01,Outokumpu Stainless Special Alloys ,IN893327528014970055
0000000480,IN,45305156,981723966935,01,Schneider Electric Industrial Contr,IN517612186190170769
0000000481,IN,65672880,900449171751,01,Thyssenkrupp Materials Services Gmb,IN783805896355501811
0000000482,JP,41394613,70626994721,01,Bosch Rexroth Industrial Hydraulics,JP249185414814585017
0000000483,MX,17872788,392120832886,01,Timken Roller Bearings Industrial 4,MX7036524564504065
0000000484,IN,57985793,131879010376,01,Lasertech CNC Laser Cutting & Bendi,IN416104800986328753
0000000485,IN,24146659,904909897414,01,MinebeaMitsumi Precision Components,IN878735107901560464
0000000486,DE,40906843,406286780664,01,Aalberts Surface Technologies Plati,DE79349265421756866152
0000000487,JP,31190471,116011541769,01,Mitsubishi Electric Industrial CNC ,JP007661307330570924
0000000488,IN,65237269,448697846971,01,Schneider Electric Industrial Contr,IN881793976959450624
0000000489,US,84645884,296453464925,01,ArcelorMittal Precision Tubing Euro,US785280074992160436
0000000490,IN,13290652,335364141809,01,Fuchs Lubricants Industrial Cutting,IN809831496090934122
0000000491,US,98859274,976613664012,01,Garlock Sealing Technologies 491,US357643144880500994
0000000492,IN,51393314,143009176878,01,Voestalpine High Performance Metals,IN825091912123011407
0000000493,IN,55964016,942794225037,01,Oerlikon Balzers Surface Hardening ,IN536355652009936434
0000000494,IN,72028082,105643037812,01,Aalberts Surface Technologies Plati,IN961323628350373419
0000000495,DE,65325892,79237265990,01,Kalyani Forgings & Metallurgy 495,DE54443303186316872101
0000000496,IN,12262442,513477222482,01,Timken Roller Bearings Industrial 4,IN525442333800360712
0000000497,IN,31549490,997831092790,01,Outokumpu Stainless Special Alloys ,IN144042945761036179
0000000498,MX,85512880,377919512819,01,Garlock Sealing Technologies 498,MX2296833147736650
0000000499,US,69444483,200711545213,01,Norgren Industrial Pneumatics 499,US489739772706726089
0000000500,US,71468297,157244558512,01,Jindal Stainless Structural Product,US508664181631973869
0000000501,GB,63597512,69577432432,01,SMC Pneumatics & Automation 501,GB78611939552686125155
0000000502,IN,77146949,692024135174,01,Nippon Steel Coils & Billets 502,IN824145113005996754
0000000503,IN,18263216,594039703032,01,Mobil Industrial Gear Oils & Grease,IN881964912447031022
0000000504,IN,90474691,565668182854,01,Sandvik Coromant Cutting Tools 504,IN672003308825140644
0000000505,GB,71739017,920363405925,01,POSCO Steel Plate & Coil 505,GB80140833028102111490
0000000506,GB,16605058,423718009013,01,Bodycote Thermal Processing & Nitri,GB95340451594325484069
0000000507,IN,48374312,23422324253,01,Klüber Lubrication High Temp Grease,IN291691758549424001
0000000508,DE,12664852,801691970561,01,Maersk Industrial Container Shippin,DE44650304741285135846
0000000509,US,66018911,789809862475,01,Renold Industrial Transmission Chai,US732426816083123925
0000000510,DE,99690348,627560527370,01,Mobil Industrial Gear Oils & Grease,DE89406517978885704336
0000000511,IN,91761256,141621184677,01,Würth Industry Assembly Components ,IN827172901765397182
0000000512,MX,20935134,727185601247,01,Schaeffler Technologies AG & Co 512,MX9394294074464219
0000000513,DE,12227812,41271842895,01,DB Schenker Heavy Machinery Freight,DE62868988565928069811
0000000514,IN,35692035,582232462595,01,Jindal Stainless Structural Product,IN497595305449920023
0000000515,IN,54582064,686752271573,01,ArcelorMittal Precision Tubing Euro,IN086296682117770952
0000000516,US,46712812,816906823932,01,Voestalpine High Performance Metals,US942637461632770344
0000000517,US,37956307,355245471223,01,SKF Industrial Bearings & Seals 517,US824655364698363248
0000000518,IN,15988561,588719454586,01,SMC Pneumatics & Automation 518,IN313701229951847436
0000000519,DE,46617559,372763694411,01,Freudenberg Sealing Technologies 51,DE22393970034888485402
0000000520,IN,55668400,815030573171,01,Maersk Industrial Container Shippin,IN086863117348866963
0000000521,IN,23348414,792638609944,01,Schaeffler Technologies AG & Co 521,IN896159578134937894
0000000522,US,68582577,995822517491,01,Lasertech CNC Laser Cutting & Bendi,US876338914412063033
0000000523,DE,35532774,495199264100,01,3M Industrial Safety & PPE Systems ,DE34255013332143690612
0000000524,IN,19150498,166447293721,01,Bosch Rexroth Industrial Hydraulics,IN858805898168844350
0000000525,IN,86700481,718252475186,01,Danfoss Power Solutions Hydraulics ,IN332675667953981658
0000000526,DE,27313555,428756760328,01,Gates Industrial Power Transmission,DE80878769884021519983
0000000527,DE,76739246,534104989178,01,Jindal Stainless Structural Product,DE37646200048970109089
0000000528,DE,79525144,614797679285,01,Walter Industrial Milling Tools 528,DE59349516614533203635
0000000529,IN,17835724,476722105733,01,THK Precision Linear Guides 529,IN565040102661709624
0000000530,DE,57088575,185657648928,01,Ramkrishna Forgings Industrial Div ,DE62786268863807331145
0000000531,IN,30926395,642609376895,01,Banner Engineering Safety Sensors 5,IN813416417342025875
0000000532,US,87004015,591460098738,01,Hardchrome Industrial Plating Works,US131740519236254291
0000000533,IN,18981782,942732668956,01,Trelleborg Industrial Engineered Se,IN779977869151510912
0000000534,SE,25251401,503640015274,01,Hydac Technology Hydraulic Filters ,SE9994212333445685819035
0000000535,DE,56568683,335113743545,01,Kuehne + Nagel Heavy Project Cargo ,DE41980470398804008240
0000000536,DE,42910131,856707749413,01,Saint-Gobain Abrasives & Ceramics 5,DE60619606258234223698
0000000537,US,34711500,799607130544,01,VRL Industrial Logistics Fleet 537,US611145088840032612
0000000538,DE,54179842,648724581185,01,Schneider Electric Industrial Contr,DE95436639268591917203
0000000539,DE,98963488,1791228497,01,PPG Industrial Coatings & E-Coat 53,DE72399474746359511347
0000000540,IN,77268890,544408414254,01,Dormer Pramet Indexable Inserts 540,IN076611221883318913
0000000541,MX,71708110,347038946852,01,SSAB Swedish Steel Heavy Plate 541,MX6560624403694899
0000000542,US,98110337,889674289610,01,Castrol Industrial Metalworking Flu,US610326869627568983
0000000543,MX,10033347,843634551864,01,SKF Industrial Bearings & Seals 543,MX9832273221447984
0000000544,IN,61784106,534652524285,01,ArcelorMittal Precision Tubing Euro,IN469409228907799072
0000000545,DE,26860547,742110414496,01,Parker Hannifin Fluid Connectors 54,DE18514956482687944233
0000000546,DE,17380191,918771069077,01,Aalberts Surface Technologies Plati,DE18171702049877938055
0000000547,DE,57677004,719803889370,01,ABB Motion & Industrial Drives 547,DE38116738120583210477
0000000548,IN,76683364,982553747869,01,Würth Industry Assembly Components ,IN151925767550790518
0000000549,JP,40917209,865899436621,01,SKF Industrial Bearings & Seals 549,JP570241480619804177
0000000550,IN,46183509,366809509675,01,Banner Engineering Safety Sensors 5,IN897656142320659291
0000000551,US,24534924,353318184437,01,Dormer Pramet Indexable Inserts 551,US305217745408836878
0000000552,DE,76826082,637197156941,01,Freudenberg Sealing Technologies 55,DE01752240388671331760
0000000553,IN,28881914,633813249886,01,Kuehne + Nagel Heavy Project Cargo ,IN598727167031568800
0000000554,DE,83674243,352350535435,01,Dormer Pramet Indexable Inserts 554,DE63556322786213596503
0000000555,IN,17100094,68155961573,01,DHL Global Forwarding Heavy Cargo 5,IN305182105721315328
0000000556,DE,35070471,1707076739,01,SMC Pneumatics & Automation 556,DE64819693886672233471
0000000557,MX,89066461,950960075101,01,Oerlikon Balzers Surface Hardening ,MX2408611184680243
0000000558,US,91876867,173487226642,01,Tata Steel Heavy Tubular Products 5,US811687988441062742
0000000559,DE,38497068,944694288465,01,Henkel Surface Technologies Bonderi,DE38241475882640327281
0000000560,SE,39147727,263246684877,01,THK Precision Linear Guides 560,SE3626167052428137614969
0000000561,IN,14283161,339695908273,01,DHL Global Forwarding Heavy Cargo 5,IN353091517076270753
0000000562,US,18801279,313230280650,01,Parker Hannifin Fluid Connectors 56,US417824323782177621
0000000563,IN,92983969,563829157882,01,Würth Industry Assembly Components ,IN116531983051446320
0000000564,MX,50394771,556983039253,01,ABB Motion & Industrial Drives 564,MX8393053350886689
0000000565,IN,67469196,540535604643,01,SKF Industrial Bearings & Seals 565,IN629078969553373877
0000000566,GB,65257929,194957764864,01,PPG Industrial Coatings & E-Coat 56,GB70224233459169166054
0000000567,US,46711072,690485623074,01,Oerlikon Balzers Surface Hardening ,US173612840154759932
0000000568,JP,84237892,416145807945,01,Jindal Stainless Structural Product,JP674375794663923797
0000000569,IN,89749252,150746399601,01,Gates Industrial Power Transmission,IN882358673320394091
0000000570,DE,18388772,871638941839,01,Bharat Forge Precision Machining 57,DE14104031555914125762
0000000571,IN,84278866,468634731630,01,Kalyani Forgings & Metallurgy 571,IN714772777511556500
0000000572,US,42901065,688959486507,01,Anodize Engineering Job-Work Servic,US349156383925098159
0000000573,IN,35759879,85767889450,01,Freudenberg Sealing Technologies 57,IN269423309059415473
0000000574,DE,76455994,486264633346,01,Blue Dart Express Industrial Cargo ,DE15596938098105583632
0000000575,US,11919552,591215578939,01,Anodize Engineering Job-Work Servic,US153000941049896188
0000000576,GB,48315075,473870419281,01,Supercut Wire EDM Machining Jobwork,GB72572720947961774501
0000000577,IN,16889934,175346900963,01,MinebeaMitsumi Precision Components,IN714686654952864572
0000000578,DE,20793197,690487823242,01,Dormer Pramet Indexable Inserts 578,DE84048546953826710291
0000000579,IN,31023228,144870694760,01,Maersk Industrial Container Shippin,IN737353581479954761
0000000580,DE,43422911,618370076093,01,ArcelorMittal Precision Tubing Euro,DE88537348791116096645
0000000581,IN,56711214,784221729355,01,Hardchrome Industrial Plating Works,IN887014346197502114
0000000582,IN,42745624,59068229609,01,Aalberts Surface Technologies Plati,IN246935640371759431
0000000583,DE,76781889,562039308335,01,Lapp Group Industrial Cable Systems,DE78773043357077291032
0000000584,US,20629777,24581182231,01,Sick AG Industrial LiDAR & Vision 5,US624769065075134635
0000000585,IN,35123487,540937068647,01,Eaton Hydraulics & Hose Assemblies ,IN282900914277514934
0000000586,IN,40788576,110841292479,01,Würth Industry Assembly Components ,IN713784622625515472
0000000587,IN,39113972,621547826479,01,Festo Industrial Pneumatic Valves 5,IN409623902563521551
0000000588,JP,25003573,774431824246,01,NSK Precision Ball Screws & Linear ,JP012640511225867054
0000000589,US,44789007,491165248456,01,Trelleborg Industrial Engineered Se,US160069337506064466
0000000590,DE,52638777,410419870591,01,Jindal Stainless Structural Product,DE66949565424242255519
0000000591,GB,91137808,759044168675,01,Bharat Forge Precision Machining 59,GB17786819386122158681
0000000592,IN,69768167,218946973928,01,Würth Industry Assembly Components ,IN078205030746763947
0000000593,IN,95761399,969954017989,01,Anodize Engineering Job-Work Servic,IN951343211759163662
0000000594,DE,22609945,850564165309,01,SSAB Swedish Steel Heavy Plate 594,DE90731874249198023326
0000000595,SE,78865962,158714456698,01,SKF Industrial Bearings & Seals 595,SE7336651359536366486275
0000000596,IN,35561914,90471945935,01,Sandvik Coromant Cutting Tools 596,IN449163245842172927
0000000597,IN,79433206,118397455149,01,HIWIN Linear Motion Guides 597,IN201523456208635602
0000000598,DE,24646878,349055892744,01,Freudenberg Sealing Technologies 59,DE63490443973752836342
0000000599,US,78118538,639161256634,01,POSCO Steel Plate & Coil 599,US489414787422409509
0000000600,DE,45929977,216297221040,01,TCI Freight Heavy Haulage Division ,DE65411001537150794615
0000000601,IN,43744608,413575311569,01,Iscar Carbide Metalworking Tools 60,IN804122014717652169
0000000602,IN,25661678,78170303975,01,Timken Roller Bearings Industrial 6,IN091824571546348949
0000000603,KR,66177626,900099057496,01,Norgren Industrial Pneumatics 603,KR187399682297320761
0000000604,DE,79500512,923720424931,01,Iscar Carbide Metalworking Tools 60,DE89120485026252755839
0000000605,IN,25931908,275137507625,01,Parker Hannifin Fluid Connectors 60,IN990506417750803836
0000000606,DE,95741630,771139713046,01,Walter Industrial Milling Tools 606,DE56975076295714264289
0000000607,GB,87185436,71173620150,01,Festo Industrial Pneumatic Valves 6,GB20693189475852149072
0000000608,DE,91640963,836752867711,01,Mobil Industrial Gear Oils & Grease,DE01974554768443947258
0000000609,IN,36623674,430186844207,01,Hardchrome Industrial Plating Works,IN366113869065522342
0000000610,DE,14239005,168288503612,01,Dormer Pramet Indexable Inserts 610,DE51306067547078712417
0000000611,IN,10144988,219712250422,01,Bodycote Thermal Processing & Nitri,IN873512508788178432
0000000612,GB,96684112,359461657405,01,DB Schenker Heavy Machinery Freight,GB16524457776554596217
0000000613,IN,92674184,871495708563,01,Trelleborg Industrial Engineered Se,IN230585566768187033
0000000614,DE,56671235,217385891230,01,Lasertech CNC Laser Cutting & Bendi,DE72656179508296910145
0000000615,DE,15079948,788416543587,01,Guhring Precision Drills & Taps 615,DE98096494064131925829
0000000616,IN,78393212,489287590169,01,Voestalpine High Performance Metals,IN561280682150467728
0000000617,IN,49170784,290285662424,01,Alcoa Aluminum Extrusions Corp 617,IN253761727288491562
0000000618,IN,11234375,27811919824,01,Nippon Steel Coils & Billets 618,IN362382732741827469
0000000619,US,33446404,806270665014,01,Lapp Group Industrial Cable Systems,US021785258698285139
0000000620,IN,97096745,73073447687,01,Ramkrishna Forgings Industrial Div ,IN890038999591893636
0000000621,DE,34947417,675251241791,01,Saint-Gobain Abrasives & Ceramics 6,DE99236541933889967756
0000000622,GB,93887339,691618788452,01,Lasertech CNC Laser Cutting & Bendi,GB15730016772147039520
0000000623,GB,82381685,719240126859,01,Würth Industry Assembly Components ,GB13761034010797565297
0000000624,IN,67896171,451365902788,01,Bohler Special Steels Europe 624,IN562601253658072862
