LIFNR,BANKS,BANKL,BANKN,BKONT,KOINH,IBAN
0000134952,DE,43030853,3111704795,,Nordwind Vertrieb GmbH,DE15430308533111704795
0000135767,DE,71428457,7459491008,,Julia Nordwind AG,DE76714284577459491008
0000136420,CH,18791,712715758833,,Kaltenbach & Donautal AG,CH7018791712715758833
0000136420,CH,78431,299265459900,,,CH1978431299265459900
0000136948,DE,57196407,9532571243,,,DE97571964079532571243
0000136948,DE,77160209,2095130547,01,Kaltenbach Handels GmbH,DE17771602092095130547
0000136948,NL,ABNA,8923951464,,Kaltenbach Handels GmbH,NL87ABNA8923951464
0000136982,DE,49297289,6450813146,,Bühler GmbH & Co. KG,DE60492972896450813146
0000137019,AT,57004,81845831045,,Weissmann-Kessler Frischdienst GmbH,AT755700481845831045
0000137190,DE,40666554,3690471268,,Kornblum Lebensmittel GmbH,DE47406665543690471268
0000137278,DE,68960987,5506315703,,,DE48689609875506315703
0000137528,DE,23075710,1092828826,,Ackermann Systeme e.K.,DE44230757101092828826
0000138396,DE,37142617,1126065694,01,Maibach AG,DE20371426171126065694
0000138396,DE,80787085,6287378231,01,Maibach AG,DE95807870856287378231
0000139322,DE,65474235,2027314487,,Weissmann Logistik GmbH,DE85654742352027314487
0000140144,DE,19803237,3482747541,01,Osterbach Logistik & Partner e.K.,DE96198032373482747541
0000140289,DE,57230285,3986334019,,,DE20572302853986334019
0000140416,DE,21481256,5223276890,01,,DE28214812565223276890
0000140419,DE,33155592,8528074669,,Lindner-Kornblum Ladenbau GmbH,DE27331555928528074669
0000140469,DE,30675254,2642525592,01,Hanse AG,DE32306752542642525592
0000140736,DE,33671862,1427131379,,Adler Handels & Partner GmbH & Co. KG,DE31336718621427131379
0000140751,DE,21517400,1856165341,,Vogel Handels e.K.,DE22215174001856165341
0000140751,DE,38956949,6830983718,,Vogel Handels e.K.,DE41389569496830983718
0000141156,DE,78937438,8500448216,01,Mühlbach Vertrieb GmbH & Co. KG,DE48789374388500448216
0000141156,NL,INGB,7071037180,,Mühlbach Vertrieb GmbH & Co. KG,NL63INGB7071037180
0000141682,GB,131551,10779839,,,GB08NWBK13155110779839
0000141682,GB,131551,10779839,,,GB08NWBK13155110779839
0000141682,DE,35012323,2899077124,,Bergmann GmbH,DE93350123232899077124
0000141748,DE,44818438,2391425166,,Adler Verpackungen & Partner AG,DE06448184382391425166
0000141748,DE,59189926,2888738787,,Adler Verpackungen & Partner AG,DE74591899262888738787
0000141824,DE,36009931,9595273707,,Kessler Lebensmittel GmbH & Co. KG,DE08360099319595273707
0000142126,US,072789768,42824055,01,Hanse-Lorenz Elektronik GmbH,
0000142126,DE,88188317,4356484895,,Hanse-Lorenz Elektronik GmbH,DE96881883174356484895
0000142990,DE,22232026,8177563827,01,Kornblum Textil GmbH,DE91222320268177563827
0000144719,DE,45664907,5766668633,01,Steinhaus-Schwarzwald Druck AG,DE16456649075766668633
0000145724,DE,59867901,3265765512,,Haustein Service e.K.,DE65598679013265765512
0000146450,DE,87156215,2352363267,01,,DE25871562152352363267
0000147105,DE,82361495,2442089751,01,,DE56823614952442089751
0000147937,CH,04104,975244010889,,Hanse Sicherheit AG,CH7704104975244010889
0000148498,DE,66040997,2241244048,01,,DE05660409972241244048
0000149193,DE,63301767,9727139801,,Schwarzwald Systeme AG,DE52633017679727139801
0000149321,DE,30468528,0183846184,,,DE05304685280183846184
0000149782,DE,36816882,6102584392,01,,DE15368168826102584392
0000149782,DE,36816882,06102584392,01,,DE15368168826102584392
0000149782,DE,88478842,5172689504,,Lindner Kosmetik GmbH & Co. KG,IT93884788425172689504
0000150188,DE,63133149,3356261248,,Haustein Kosmetik & Partner AG,DE17631331493356261248
0000150302,DE,18572584,5274334516,01,Elbtal & Wieland GmbH,DE92185725845274334516
0000150315,DE,72254133,1178042343,,Nordwind Vertrieb GmbH,DE85722541331178042343
0000150336,DE,40312974,1916861665,,Nordwind-Mühlbach Verpackungen e.K.,ES29403129741916861665
0000150389,DE,24451891,2895697457,,Rheinland Systeme GmbH,DE83244518912895697457
0000150392,DE,80284293,4329047885,,,DE43802842934329047885
0000150906,DE,11603325,3662642245,01,Weissmann Reinigung GmbH,DE26116033253662642245
0000151150,DE,38581679,5230253964,,Schwarzwald Druck & Partner AG,DE84385816795230253964
0000151150,DE,65503237,5388342180,,Schwarzwald Druck & Partner AG,DE66655032375388342180
0000151944,DE,69169685,2368619542,,Brenner Frischdienst AG,DE66691696852368619542
0000152519,DE,47988120,9677033245,,Schönfeld & Nordwind GmbH,DE48479881209677033245
0000153383,DE,83148234,0678760036,,Hanse-Osterbach Systeme GmbH,DE56831482340678760036
0000153630,DE,89339414,9246254018,,Martin Mühlbach AG,DE37893394149246254018
0000153881,CH,94046,899991959029,,Tannhof AG,CH6294046899991959029
0000153885,DE,89882263,5677927181,,Elbtal & Vogel GmbH,DE15898822635677927181
0000154106,DE,64048197,7976790204,,,DE50640481977976790204
0000154240,DE,75244808,2845006616,01,Reinhardt Sicherheit GmbH,DE74752448082845006616
0000154300,DE,11467328,7543926073,,,DE97114673287543926073
0000154309,DE,56206658,7614525705,01,,DE25562066587614525705
0000154454,DE,15338171,6472945025,,Schwarzwald Sicherheit GmbH,DE67153381716472945025
0000154454,DE,27326162,0935329194,,Schwarzwald Sicherheit GmbH,DE44273261620935329194
0000154689,DE,55381524,8736338104,,Bergmann Kosmetik & Partner e.K.,DE95553815248736338104
0000155023,DE,49879230,3508686896,01,Mühlbach e.K.,DE56498792303508686896
0000155705,DE,12477098,4831402298,01,Sonnenfeld-Kaltenbach Reinigung GmbH,DE95124770984831402298
0000155724,DE,60241236,9509723934,,Wieland & Tannhof GmbH,DE85602412369509723934
0000156174,DE,89088545,7188627848,,Martin Steinhaus GmbH & Co. KG,DE67890885457188627848
0000157414,DE,85940417,2310343500,,Lindner & Sonnenfeld e.K.,DE06859404172310343500
0000157898,DE,11537873,3711375158,,Brenner-Kessler Logistik GmbH,DE11115378733711375158
0000157898,DE,20259048,4860365377,01,Brenner-Kessler Logistik GmbH,DE11202590484860365377
0000159437,DE,12840206,0418097609,01,Seibert Druck e.K.,DE40128402060418097609
0000159510,CH,67864,565014623404,,Brenner Service & Partner AG,CH2467864565014623404
0000160771,DE,50840839,4747169073,,Bergmann Logistik AG,DE52508408394747169073
0000160771,NL,ABNA,7077952117,,Bergmann Logistik AG,NL66ABNA7077952117
0000160908,DE,20673576,5755734282,,Hanse Frischdienst e.K.,DE81206735765755734282
0000161147,DE,45805048,6247561451,01,Rheinland-Tannhof Ladenbau GmbH,DE71458050486247561451
0000161166,DE,31443549,1566438201,,Julia Maibach GmbH,DE14314435491566438201
0000162196,DE,50883394,4483833205,01,Adler Druck e.K.,DE03508833944483833205
0000162598,DE,80960844,9004988638,,Kornblum-Adler Ladenbau GmbH & Co. KG,DE88809608449004988638
0000162598,NL,ABNA,0108401495,01,Kornblum-Adler Ladenbau GmbH & Co. KG,NL84ABNA0108401495
0000162850,DE,56432716,0204401137,,Andreas Vogel e.K.,DE71564327160204401137
0000162989,DE,84477657,1238413464,01,,DE12844776571238413464
0000163210,DE,35284473,5680247815,,Eichberg-Vogel Service e.K.,DE95352844735680247815
0000163550,DE,53223533,2784452837,,Weissmann Sicherheit AG,DE47532235332784452837
0000164710,DE,18937084,8770985447,01,Westphal Vertrieb & Partner GmbH,DE51189370848770985447
0000165395,DE,56690098,0517869001,,Vogel & Wieland GmbH & Co. KG,DE97566900980517869001
0000165805,DE,11422629,0037888529,,Lindner-Eichberg Elektronik GmbH,DE93114226290037888529
0000165845,DE,60932066,0925758520,,Lorenz Logistik GmbH,DE14609320660925758520
0000165845,DE,65939830,6171680385,01,,DE09659398306171680385
0000166556,DE,68509137,9824534061,,,DE97685091379824534061
0000166707,DE,43952705,2550905867,01,Sonnenfeld Systeme e.K.,DE82439527052550905867
0000166707,DE,43952705,2550905867,01,Sonnenfeld Systeme e.K.,DE82439527052550905867
0000166833,DE,58948053,9328252581,,Kranich Systeme GmbH & Co. KG,DE10589480539328252581
0000166960,DE,39471872,5324567044,,Steinhaus Logistik e.K.,DE09394718725324567044
0000167193,DE,74091260,9140639135,,Kranich-Brenner Möbel GmbH,DE26740912609140639135
0000167400,DE,77739621,9018232341,,Wieland Systeme GmbH,DE38777396219018232341
0000168468,DE,37389695,2373659110,,Nordwind-Tannhof Druck GmbH,DE61373896952373659110
0000169124,DE,47912066,0651634415,,Hochstätt Möbel AG,DE90479120660651634415
0000169791,AT,54807,62226275531,,Rheinland & Kornblum AG,AT925480762226275531
0000169791,AT,69880,94633828294,01,Rheinland & Kornblum AG,AT546988094633828294
0000170022,DE,54341103,8195345727,,Kornblum Service AG,DE33543411038195345727
0000170074,DE,46075907,4362484857,01,Reinhardt GmbH,DE96460759074362484857
0000170391,DE,62991783,6983852125,,Westphal Getränke GmbH,DE31629917836983852125
0000171900,AT,81406,37816624175,01,Donautal AG,AT938140637816624175
0000171900,AT,89945,28565872234,01,Donautal AG,AT968994528565872234
0000172293,DE,71164360,1516433540,01,Julia Falkenstein GmbH & Co. KG,DE68711643601516433540
0000172457,DE,48696288,1677801551,,Ackermann Elektronik GmbH,DE36486962881677801551
0000172558,GB,276497,81620346,01,Sonnenfeld Logistik GmbH,GB30LOYD27649781620346
0000172558,DE,49618871,3753116804,,Sonnenfeld Logistik GmbH,DE70496188713753116804
0000173007,DE,13281194,8004747717,01,Weissmann-Adler Vertrieb e.K.,DE57132811948004747717
0000173007,DE,87132151,1036581690,,Weissmann-Adler Vertrieb e.K.,DE55871321511036581690
0000174818,DE,21041192,6904499690,,Factoring Union AG,DE31210411926904499690
0000174958,DE,37443969,1866197161,,Mühlbach & Eichberg GmbH,DE11374439691866197161
0000175142,DE,88703801,8485364373,01,Westphal Textil GmbH & Co. KG,DE37887038018485364373
0000175496,DE,21152116,7455247588,,,DE14211521167455247588
0000175856,AT,77072,16112252718,01,Marion Haustein AG,AT677707216112252718
0000176054,DE,26841009,5194128299,,J. Dubois,DE11268410095194128299
0000176116,DE,86776094,0117147005,,Rheinland Druck GmbH,DE87867760940117147005
0000176173,DE,53814540,3786639955,,Osterbach Möbel & Partner GmbH & Co. KG,DE53538145403786639955
0000176173,GB,998517,45130044,,Osterbach Möbel & Partner GmbH & Co. KG,GB72NWBK99851745130044
0000176456,DE,32249101,9247352876,,,DE21322491019247352876
0000176456,NL,RABO,1986565312,01,Peter Kranich GmbH,NL69RABO1986565312
0000176893,DE,43007451,7811153144,,Kornblum Logistik GmbH,DE77430074517811153144
0000176893,DE,59999598,3596743526,,,DE39599995983596743526
0000177701,DE,40215178,1118065108,,Wieland Druck AG,DE46402151781118065108
0000177840,DE,85340984,5612199525,01,,DE25853409845612199525
0000178889,DE,60011756,5919788091,01,Vogel & Adler GmbH,DE19600117565919788091
0000179271,DE,28231677,6888802952,01,Grünwald & Weissmann GmbH,DE32282316776888802952
0000179412,DE,14126817,9137868128,,Kranich & Vogel e.K.,DE78141268179137868128
0000180534,DE,17124283,8146512341,01,Mühlbach Kosmetik GmbH,DE02171242838146512341
0000181015,DE,32849412,0825176568,01,Kornblum Frischdienst AG,DE91328494120825176568
0000181648,DE,13296904,7764380716,01,Osterbach AG,ES75132969047764380716
0000181941,AT,25930,60775492327,,Eichberg Ladenbau AG,AT242593060775492327
0000182246,DE,48511579,3789798139,,Maibach Getränke GmbH,DE84485115793789798139
0000182359,DE,14697480,4061519501,01,Mühlbach Service Logistik GmbH,DE13146974804061519501
0000182359,DE,43079494,2786011941,01,Mühlbach Service Logistik GmbH,DE80430794942786011941
0000182359,DE,78735101,4009835784,01,Mühlbach Service Logistik GmbH,DE48787351014009835784
0000182388,DE,46248800,1897203553,01,Falkenstein Möbel AG,DE77462488001897203553
0000182899,AT,15545,01345673363,,Reinhardt & Grünwald AG,AT151554501345673363
0000183149,DE,11251917,1782299973,,Julia Lindner AG,DE22112519171782299973
0000184109,DE,57865188,4528242488,,Julia Tannhof AG,DE23578651884528242488
0000184827,DE,16564217,0800185190,01,Falkenstein Ladenbau GmbH,DE58165642170800185190
0000184827,DE,26296604,2230322754,01,Falkenstein Ladenbau GmbH,DE49262966042230322754
0000185533,DE,21839071,6524383806,,Seibert Ladenbau AG,DE05218390716524383806
0000185610,DE,26272789,8779114848,,Marion Elbtal e.K.,DE42262727898779114848
0000185748,DE,59879480,3211520473,,Martin Westphal GmbH,DE22598794803211520473
0000186226,DE,14597767,6973706607,,Osterbach Reinigung AG,DE13145977676973706607
0000186226,DE,36850856,8278272210,,Osterbach Reinigung AG,DE18368508568278272210
0000186445,US,078559062,5900215583,01,Hanse Lebensmittel GmbH,
0000186445,DE,51661134,4793060715,01,,DE06516611344793060715
0000186703,AT,02240,09824682051,,Lindner Vertrieb AG,AT480224009824682051
0000186977,DE,13497168,1800695922,01,Schönfeld GmbH,DE44134971681800695922
0000187193,DE,53775806,5888645075,01,Lindner Möbel GmbH & Co. KG,DE68537758065888645075
0000187193,DE,80434975,6205094826,,Lindner Möbel GmbH & Co. KG,DE17804349756205094826
0000187309,DE,28467593,6230014661,,Hochstätt Getränke GmbH & Co. KG,DE04284675936230014661
0000187325,DE,21041192,6904499690,,Factoring Union AG,DE31210411926904499690
0000187397,DE,22678385,0750967637,,Vogel Möbel GmbH,DE91226783850750967637
0000187409,DE,69071206,8706486268,,Marion Kessler AG,DE87690712068706486268
0000187742,DE,75054148,5209796388,,Clara Tannhof GmbH,DE89750541485209796388
0000189797,DE,10803015,3945887378,,Schönfeld Frischdienst e.K.,DE82108030153945887378
0000189797,DE,66779652,8697354815,,Schönfeld Frischdienst e.K.,DE16667796528697354815
0000189994,CH,21608,921681643075,01,Mühlbach Reinigung SA,CH8921608921681643075
0000189998,DE,48093465,8033786264,,Haustein Sicherheit GmbH & Co. KG,DE75480934658033786264
0000190065,DE,15816926,9160311842,,Grünwald Textil & Partner GmbH,DE57158169269160311842
0000190065,US,531970446,713106862,01,Grünwald Textil & Partner GmbH,
0000190196,DE,57260705,2649494709,01,Weissmann Druck GmbH,DE51572607052649494709
0000190342,DE,10083517,7685682921,,R. Verma,DE04100835177685682921
0000190575,DE,28355754,0748226245,01,Eichberg Vertrieb AG,DE02283557540748226245
0000190793,AT,56576,20441192264,,Westphal-Schwarzwald Lebensmittel GmbH,AT985657620441192264
0000190958,DE,63700288,4926680197,,,DE98637002884926680197
0000191583,DE,62791926,8935731024,01,Julia Eichberg AG,DE30627919268935731024
0000191960,DE,22702415,5086883904,01,Hanse Möbel GmbH,DE61227024155086883904
0000192076,DE,12535746,8354472279,,Bühler Sicherheit & Partner e.K.,DE39125357468354472279
0000193863,DE,47517716,8658684303,,,DE02475177168658684303
0000193863,DE,82150870,5028028430,,,DE59821508705028028430
0000193956,DE,68421002,7705504908,,Nordwind-Ackermann Getränke GmbH,DE71684210027705504908
0000194056,DE,22201450,1479020707,01,Bergmann-Tannhof Textil GmbH,DE65222014501479020707
0000195052,DE,43278202,9438401554,01,Elbtal Lebensmittel AG,DE72432782029438401554
0000195744,DE,46483954,7900689165,,Ackermann Handels GmbH & Co. KG,DE48464839547900689165
0000195923,DE,22024027,9170197190,,,DE48220240279170197190
0000196266,DE,26003165,7005162210,01,Kornblum Elektronik GmbH,DE60260031657005162210
0000197011,DE,30726204,1959934858,,J. Dubois,DE98307262041959934858
0000197052,CH,50438,543797111731,01,Falkenstein Sicherheit SA,CH0950438543797111731
0000197052,CH,95545,038519384044,,Falkenstein Sicherheit SA,CH3695545038519384044
0000198161,CH,85463,015579753887,,Grünwald Logistik & Partner AG,CH6085463015579753887
0000198792,DE,65757021,9858718403,,Kessler Vertrieb GmbH,ES23657570219858718403
0000199132,DE,69752164,2765230775,01,Donautal & Adler GmbH,DE36697521642765230775
0000199225,DE,79056008,0634276151,01,Martin Grünwald e.K.,DE49790560080634276151
0000199225,DE,79781433,2647703380,,Martin Grünwald e.K.,DE73797814332647703380
0000199654,DE,14248333,5347659681,,Tannhof Handels e.K.,DE70142483335347659681
0000199933,DE,24920327,2136390688,,Kaltenbach Ladenbau e.K.,DE75249203272136390688
0000200250,IT,4118017064,G1VOC4Q9HBO9,01,Salvatori Stampa & Partner S.p.A.,IT08F4118017064G1VOC4Q9HBO9
0000200343,US,798100394,56535521,01,Thornbury Foods LLC,
0000200645,PT,43376350,14654159061,01,Matosinhos & Bragança Lda.,PT86433763501465415906108
0000200703,CN,167123032524,0067700286569856,01,"Dongguan Fuhua Import & Export Co., Ltd.",
0000200703,CN,809582374385,5164356369813410,,"Dongguan Fuhua Import & Export Co., Ltd.",
0000201010,CZ,2989,5313718362824992,,Jelínek-Havlíček Textil s.r.o.,CZ9729895313718362824992
0000201263,GB,731908,88293611,,,GB72LOYD73190888293611
0000201690,IN,WVAR08BI6UZ,0886249035833263,,Rajhans Packaging & Partner Pvt Ltd,
0000202614,ES,28466233,2347350766,,Fuentes S.A.,ES2628466233932347350766
0000202614,ES,84246788,0424717123,,R. Verma,ES5284246788280424717123
0000203025,NL,RABO,1234156711,,De Groot N.V.,NL62RABO1234156711
0000203118,FR,6920895159,J47M7TIIWVD,,Gaudin Textiles SASU,FR116920895159J47M7TIIWVD93
0000203204,VN,02685865,116775676835,,"Phuong Nam Garment Co., Ltd",
0000203204,VN,41231707,664574519809,,"Phuong Nam Garment Co., Ltd",
0000203210,CN,976661217057,0169617549633031722,,"Qingdao Mingda Hardware Co., Ltd.",
0000203433,CN,101359734863,6600877602415094,,"Dongguan Haiyu-Zhenxing Homeware Industrial Co., Ltd.",
0000203705,US,775898636,160108577,01,Ravenscroft Packaging Inc.,
0000203911,US,041591678,807853701,01,Julia Crestwood Inc.,
0000203911,US,824193453,47870777,01,Julia Crestwood Inc.,
0000204377,GB,131875,78583970,,Underhill Ltd,GB39LOYD13187578583970
0000204602,IN,EBGD0JBSX4O,57202684600410,01,Ganapathy Knitwear & Partner Pvt Ltd,
0000204695,VN,42556577,565705849003,,Dai Viet Furniture JSC,
0000204907,IT,8702057509,ONFLUVYXD6K4,01,Lombardi & Navarra S.p.A.,IT46A8702057509ONFLUVYXD6K4
0000205005,US,547027512,75879159,01,Blackwell Inc.,
0000205092,TR,22719,5807424747604958,,Bosphorus Dış Ticaret & Partner A.Ş.,TR162271905807424747604958
0000205662,PL,52317760,ACCOUNT PENDING,,,PL52523177600177749139646883
0000206174,CZ,2876,6763419328109052,,Brnenská Textil s.r.o.,CZ2128766763419328109052
0000206309,VN,76110132,979862729720,,"An Binh Footwear & Partner Co., Ltd",
0000206994,GB,592016,34367664,01,Yardley Facilities & Partner PLC,GB42MIDL59201634367664
0000207111,GB,839732,60813064,01,Crestwood Electronics Limited,GB11HBUK83973260813064
0000207276,US,884480336,24003083,01,,
0000207300,CZ,1230,7774167104696638,,Jelínek s.r.o.,CZ3212307774167104696638
0000207542,IN,GKDG0PGFPO5,17053093892,,Sangam Leathers Ltd,
0000207760,VN,51004204,500147111631,,"Quang Minh-An Binh Furniture Co., Ltd",
0000207895,FR,0783522150,SP5H8R12ZUP,01,Montclair & Ourcq SASU,FR170783522150SP5H8R12ZUP74
0000208247,PL,11096644,3924582108811680,,,PL64110966443924582108811680
0000208377,FR,1996071736,ERL84D7BAKM,01,Escaut Impression SAS,FR511996071736ERL84D7BAKM32
0000208870,GB,835199,26890946,,Mahavir Enterprises Pvt Ltd,GB82LOYD83519926890946
0000208870,IN,JUKL0S8GB3Y,14139602951603,01,Mahavir Enterprises Pvt Ltd,
0000209079,GB,277741,15525740,,Longacre Cosmetics Ltd,GB08NWBK27774115525740
0000209079,GB,948463,62084683,,Longacre Cosmetics Ltd,GB20MIDL94846362084683
0000209250,US,492859308,659385183,01,Fairhaven Logistics Inc.,
0000209285,CN,876000323404,6331916526624603253,01,"Shenzhen Chenghui Garment Co., Ltd.",
0000209873,PL,62342582,3175520991273288,,Lewandowski Spożywcze Sp. z o.o.,PL20623425823175520991273288
0000209925,CN,281910099466,3177464601386005233,01,"Shanghai Lixin-Longxin Packaging Industrial Co., Ltd.",
0000210057,NL,INGB,4135916437,,Jansen-Kuipers Systemen B.V.,NL40INGB4135916437
0000210392,CN,579650834391,6961814583767842,01,"Shanghai Huayang Industrial & Partner Co., Ltd.",
0000210599,US,060719285,94322909,01,Brambleton & Greystone Corp.,
0000210785,BD,897405596,4398175405619,,Jamuna Composite Mills Ltd.,
0000210838,FR,7176796553,RLP6QIJO6D1,,Duvivier Impression SASU,FR957176796553RLP6QIJO6D115
0000211711,VN,89710721,202343814005,,Bao Tin Garment JSC,
0000211804,US,906768224,8373310249,01,T. Yilmaz,
0000212141,CZ,6834,7916687809796373,,Sázava s.r.o.,CZ7668347916687809796373
0000212559,CN,935970445123,6699108113623845480,,"Shenzhen Huayang Plastics Co., Ltd.",
0000212694,US,257464363,37732341,01,Dunmore Cosmetics Co.,
0000212867,GB,768706,59415801,01,Stanmore Electronics Ltd,GB98HBUK76870659415801
0000212867,GB,768706,059415801,01,Stanmore Electronics Ltd,GB98HBUK76870659415801
0000213003,US,609326478,5716696187,01,Wróblewski & Piotrowski Sp. z o.o.,
0000213003,PL,91389374,8613747460330487,,Wróblewski & Piotrowski Sp. z o.o.,PL13913893748613747460330487
0000213378,TR,32568,6909128236305131,,Denizli Konfeksiyon A.Ş.,TR733256806909128236305131
0000214448,CN,259467250487,7421413411467248635,,"Xiamen Lixin-Meilin Furniture Industrial Co., Ltd.",
0000214460,PT,87657229,09365958782,01,Cascais Têxteis Lda.,PT74876572290936595878263
0000214664,CN,595902181367,9177858643703345,,"Guangzhou Weilong Packaging & Partner Co., Ltd",
0000214983,NL,INGB,8269897994,01,Jansen Verpakkingen & Partner N.V.,NL10INGB8269897994
0000214983,NL,INGB,3274315764,,Jansen Verpakkingen & Partner N.V.,NL84INGB3274315764
0000215464,IN,DUXK0BR9DVV,51637771178517,,Sangam Private Limited,
0000215852,IN,QRAG0QHPU4G,86857265832,,Vaishnavi Knitwear Ltd,
0000215966,VN,10865459,931937265210,,Hoa Sen Packaging JSC,
0000216112,NL,INGB,6514988838,,Wassenaar Druk & Partner B.V.,NL26INGB6514988838
0000216270,GB,845068,67775136,01,Deverill Technologies Ltd,GB70BARC84506867775136
0000216338,US,016740924,07015504,01,Dunmore Co.,
0000216718,IT,4373793553,RHKU079707TT,,Bellini Sistemi S.r.l.,IT44Y4373793553RHKU079707TT
0000216718,IT,4373793553,0RHKU079707TT,,Bellini Sistemi S.r.l.,IT44Y4373793553RHKU079707TT
0000216779,TR,57544,7941315869184731,,Marmara Endüstri A.Ş.,TR095754407941315869184731
0000217506,US,762762313,80525733,01,Granville Co.,
0000217506,NL,ABNA,1411346681,01,,NL70ABNA1411346681
0000218324,GB,233594,74685297,,Firuzköy Ltd. Şti.,GB69HBUK23359474685297
0000218324,TR,58530,6367623282973692,01,,TR035853006367623282973692
0000218896,VN,25309266,680519557506,,Hung Phat Textile & Partner JSC,
0000219149,CZ,3507,6807198241184731,01,,CZ2935076807198241184731
0000219149,CZ,8447,6688020990321981,,Havlíček & Sázava a.s.,CZ1784476688020990321981
0000219729,NL,INGB,4102284356,,Haverkamp Textiel B.V.,NL48INGB4102284356
0000219784,PT,33921644,57618305043,,Cascais Logística Lda.,PT17339216445761830504374
0000219784,PT,85819998,14541227109,01,Cascais Logística Lda.,PT32858199981454122710916
0000220008,CN,208796745343,9830264989610810958,,"Qingdao Jiade & Zhenxing Co., Ltd.",
0000220328,IT,1943862375,W9XLOZDJ9S8R,,Pratesi Arredamenti S.p.A.,IT37Z1943862375W9XLOZDJ9S8R
0000220525,PL,51729692,9793905790517030,,Ostrowski-Kaczmarek Druk S.A.,PL23517296929793905790517030
0000221966,SE,017,51338811861656044,,Ekström Inredning AB,SE9601751338811861656044
0000221966,SE,729,92819283872687169,,Ekström Inredning AB,SE7272992819283872687169
0000222229,ES,14445208,9901427648,01,Fuentes-Espinosa Embalajes S.A.,ES3214445208169901427648
0000223023,IT,1704573661,3A6TV6SADMD2,01,Gallico S.p.A.,IT88K17045736613A6TV6SADMD2
0000223023,IT,2111212242,8MNWZSLMTP5U,01,Gallico S.p.A.,IT79Q21112122428MNWZSLMTP5U
0000223207,NL,RABO,2125492083,,Van Dijken Distributie N.V.,NL38RABO2125492083
0000223421,FR,3031778785,H5KRWRDM5MM,,Aubry Textiles & Partner SAS,FR563031778785H5KRWRDM5MM62
0000224090,BD,640929884,4473584601266,01,Karnaphuli Apparels & Partner Ltd.,
0000224133,NL,ABNA,7440671184,,Vermeer Techniek N.V.,NL40ABNA7440671184
0000224394,VN,39590831,970524444292,01,,
0000224394,VN,99402636,445512396960,01,"Hung Phat-Phuong Nam Industries Co., Ltd",
0000224528,FR,0012103020,CUNJ5KV5XN1,,Gaudin Technologies S.A.,FR070012103020CUNJ5KV5XN157
0000224968,IT,3928796467,MNIRF5UFP8T8,01,Venturi Commerciale & Partner S.r.l.,IT85L3928796467MNIRF5UFP8T8
0000225196,BD,502823482,6125816472503,,Shatabdi Composite Mills Limited,
0000226389,GB,250675,45167663,01,Hollingwood-Kingsmere Furniture Ltd,GB05MIDL25067545167663
0000226432,NL,ABNA,2129096774,01,De Groot Voeding B.V.,NL35ABNA2129096774
0000227634,ES,77712248,7992420268,01,Alvarado-Duarte Alimentación S.L.,ES8377712248557992420268
0000227762,ES,81048557,2136126567,01,Montero Mobiliario S.L.,ES3781048557542136126567
0000228009,NL,INGB,6417941464,01,,NL82INGB6417941464
0000228314,GB,183172,76419703,,,GB54BARC18317276419703
0000228314,US,404230347,095001506,01,Blackwell Cosmetics LLC,
0000228803,FR,9907678434,O6UOCWBO6WD,01,Hautefort Impression SARL,FR399907678434O6UOCWBO6WD07
0000229007,ES,70810482,7931306320,,Navarro Sistemas S.L.,ES2070810482037931306320
0000229182,IN,JARE0UH6PEE,2347356837599974,,,NOIBAN
0000229182,IN,LZBE0ZBSCTL,59635023175,,Lakshmi Knitwear Pvt Ltd,
0000229343,CZ,3970,1213242743220532,01,Moravia a.s.,CZ2039701213242743220532
0000229343,CZ,9659,1908060992205063,01,Moravia a.s.,CZ1796591908060992205063
0000229467,IT,0381435593,7GO9AGJHC6FC,01,Ferraro Arredamenti S.p.A.,IT86X03814355937GO9AGJHC6FC
0000229911,GB,281800,94872137,,Blackwell-Quarrymill Packaging Ltd,GB03HBUK28180094872137
0000230581,IN,BFDD0WMY8V6,37394678418,,Trimurti Packaging Pvt Ltd,
0000231531,VN,85594169,929973566066,,Tan Thanh Trading JSC,
0000231568,GB,216509,67723471,,Harlow Shopfitting PLC,GB40NWBK21650967723471
0000232058,US,220420290,49632569,01,Greystone & Ellsworth Co.,
0000232543,PL,43911901,9090053847116223,,Piotrowski Sp. z o.o.,PL54439119019090053847116223
0000233213,GB,749268,94728816,,Fairhaven Ltd,GB73LOYD74926894728816
0000233213,GB,767728,34656476,01,Fairhaven Ltd,GB72BARC76772834656476
0000234235,VN,50664450,234325636555,,Hoa Sen JSC,
0000234235,VN,76677703,270755933049,,Hoa Sen JSC,
0000234284,US,236883775,67859625,01,Ravenscroft Logistics Corp.,
0000234284,US,796974759,426180854596,01,Ravenscroft Logistics Corp.,
0000234312,CZ,1721,3700392183995225,01,Moravia Technika & Partner a.s.,CZ8117213700392183995225
0000234390,GB,268848,99325406,,Kingsmere Ltd,GB08LOYD26884899325406
0000234500,IT,1022564055,9YXGKQ6L8AWR,,Ortolani Distribuzione S.r.l.,IT16R10225640559YXGKQ6L8AWR
0000234586,GB,088760,45493555,01,Northgate Technologies Ltd,GB84MIDL08876045493555
0000235883,PT,83485480,05117967775,01,Matosinhos Lda.,ES63834854800511796777566
0000236282,FR,3647846794,U8WVQTR49ZH,,Castellane Impression S.A.,FR853647846794U8WVQTR49ZH37
