LIFNR,BANKS,BANKL,BANKN,BKONT,KOINH,IBAN
0000000321,DE,50342521,237271941251,01,Barry Callebaut Cocoa Products 321,DE35569167324646482360
0000000322,FR,62295174,186145028604,01,FMC BioPolymer Food Texturizers 322,FR3704752570222468626510572
0000000323,CH,18331745,82411162715,01,Glanbia Nutritionals Dairy Isolates,CH8420251026567038191
0000000324,DE,85406370,970935873357,01,Amcor Flexibles Packaging 324,DE44199706021825735892
0000000325,US,36505555,465177246776,01,Tetra Pak &amp; Packaging Systems,US049089093070704217
0000000326,IN,88244475,343230919093,01,Diversey&#39;s Hygiene Products,IN989348195621846399
0000000327,US,20077458,235537735798,01,Refresco Beverages Bottling    ,US945424627094619152
0000000328,US,43487805,166963615822,01,CARGILL FOOD INGREDIENTS BV,US120703346910583916
0000000329,DE,51860882,86441593434,01,Roquette Fr&egrave;res Nutrition,DE06270755659332592035
0000000330,DE,94378401,807168609277,01,Nutra-Blend Contract Manufacturing ,DE34992358816014733284
0000000331,IN,99031563,91378281385,01,Ingredion Modified Food Starches 33,IN299129369827571099
0000000332,DE,65277579,595462893310,01,Ball Beverage Packaging Corp 332,DE56981114151371251525
0000000333,US,73222248,951591119286,01,Krones Bottling & Canning Machinery,US119520075482811268
0000000334,US,52200544,349726605074,01,Bunge Refined Edible Oils 334,US999165909269349542
0000000335,CH,27129638,597685350600,01,Greif Industrial Drum Packaging 335,CH0081289203775992444
0000000336,US,94397189,602849011964,01,Chr. Hansen Food Cultures & Enzymes,US005560239570945112
0000000337,GB,98671386,798234256539,01,Quad Packaging Retail Displays 337,GB94998453333435607180
0000000338,IN,66250899,625616773559,01,Bollore Logistics Food Cargo 338,IN663165000342738034
0000000339,DE,22513577,249792180340,01,Novelis Aluminum Can Sheet 339,DE45280365176163248818
0000000340,DE,11228131,312520436585,01,Agrana Fruit Preparations 340,DE62122572411328633485
0000000341,CH,13864700,191628570290,01,AAK Specialty Vegetable Fats 341,CH8531142721762120691
0000000342,DE,61925466,49216848291,01,Pacmoore Dry Blending & Sifting 342,DE29141860149680049116
0000000343,IN,89234132,989598791481,01,Ingredion Modified Food Starches 34,IN464902130285537801
0000000344,DE,66101245,735848372969,01,Cargill Food Ingredients & Starches,DE51223260000764313767
0000000345,GB,18588637,814956959329,01,Kuehne + Nagel FMCG Supply Chain 34,GB39375682277912964950
0000000346,DE,54492862,320446114560,01,Sealed Air Protective Packaging 346,DE42207693661044973366
0000000347,GB,66115154,138726271641,01,Symrise Taste & Nutrition Solutions,GB05586406761263664386
0000000348,GB,37447226,268728073337,01,SIG Combibloc Aseptic Systems 348,GB11455018525490213007
0000000349,BR,70875238,373932775213,01,Lactalis Food Ingredients 349,BR727568701456832975245843098
0000000350,CH,80302293,44548653595,01,C.H. Robinson Worldwide Freight 350,CH0760337314728011292
0000000351,US,43407750,404015776952,01,Spirax Sarco Clean Steam Systems 35,US637692424185780410
0000000352,IN,65468928,145218965063,01,Klöckner Pentaplast Food Films 352,IN943981687787197765
0000000353,GB,38925378,753724804094,01,Symrise Taste & Nutrition Solutions,GB88053869172458967099
0000000354,BR,86133355,943589160965,01,Bühler Food Processing Machinery 35,BR838264265046991247105737347
0000000355,DE,11577154,217446698597,01,Sealed Air Protective Packaging 355,DE42189521988090862918
0000000356,US,82898620,225212498101,01,Graphic Packaging International 356,US928639596647020366
0000000357,DE,48391676,481566693391,01,AptarGroup Dispensing Systems 357,DE85099270816705206801
0000000358,US,54533750,431749887321,01,Kuehne + Nagel FMCG Supply Chain 35,US138786509757726002
0000000359,DE,56784401,423649120996,01,Sealed Air Protective Packaging 359,DE83681615233516095321
0000000360,IN,70505750,291120380213,01,Cargill Food Ingredients & Starches,IN096149185574103947
0000000361,BR,66692915,91678883247,01,Schawk Global Pre-Media & Packaging,BR548457214403095326033752995
0000000362,GB,89626949,837532771910,01,DSV Road Freight & FMCG Logistics 3,GB52360973065245628707
0000000363,DE,55764539,173677049384,01,Hearthside Food Solutions Co-Packin,DE94435823687115949058
0000000364,IN,11027311,140465754413,01,Alfa Laval Hygienic Pumps & Valves ,IN886728897499185117
0000000365,DE,97573473,217423126835,01,Smurfit Kappa Corrugated 365,DE06091018122260748690
0000000366,GB,93086620,786050027665,01,Schawk Global Pre-Media & Packaging,GB99654374744267381706
0000000367,US,59210325,177747950753,01,Sonoco Products Industrial 367,US989937142610029743
0000000368,US,48186811,737493436013,01,Cargill Food Ingredients & Starches,US201461937007940045
0000000369,DE,38042768,287342998473,01,Krones Bottling & Canning Machinery,DE89589235738615402285
0000000370,DE,65454417,701015035100,01,Endress+Hauser Sanitary Instrumenta,DE32880299684371338517
0000000371,DE,99900450,319379636482,01,Silgan Closures & Metal Containers ,DE08676030377355321846
0000000372,BR,17653101,713445345021,01,DSM-Firmenich Nutritional Products ,BR612889378209000850410985059
0000000373,BR,40956106,766946954025,01,Alfa Laval Hygienic Pumps & Valves ,BR905976070224424190709640885
0000000374,US,71587674,769344435498,01,Kalyan Retail Display & POS Solutio,US978892980969670642
0000000375,DE,70111368,553413255632,01,Pacmoore Dry Blending & Sifting 375,DE21597142973074448548
0000000376,US,26812821,583647541230,01,Sensient Technologies Flavors 376,US594259607376445144
0000000377,FR,79105851,623818331755,01,Endress+Hauser Sanitary Instrumenta,FR6160381566790258513641364
0000000378,CH,49780231,602402527332,01,Kalsec Natural Herb Extracts & Colo,CH8937000791487351085
0000000379,US,57309011,438517162532,01,Del Monte Toll Manufacturing 379,US305019508307127195
0000000380,US,75937854,702581107205,01,Hearthside Food Solutions Co-Packin,US402011171605802594
0000000381,US,96319175,381537223747,01,Krones Bottling & Canning Machinery,US112168601074198796
0000000382,US,66837790,285064381668,01,Bühler Food Processing Machinery 38,US753476963868739934
0000000383,US,76577067,53637882974,01,DSV Road Freight & FMCG Logistics 3,US754262327268964956
0000000384,FR,45925787,217924523894,01,Graphic Packaging International 384,FR7586969688298520643499218
0000000385,FR,64829712,884781663305,01,Ball Beverage Packaging Corp 385,FR6282294535377309012470429
0000000386,IN,91001528,219006042700,01,XPO Logistics Ambient & Reefer 386,IN564941936969050439
0000000387,DE,24755720,41176615968,01,SIG Combibloc Aseptic Systems 387,DE66623690220957668768
0000000388,NL,54373957,87707189355,01,Refresco Beverages Bottling 388,NL7711652841425831
0000000389,GB,99635689,122736321176,01,HAVI Global Logistics & Supply Chai,GB65455633064069020493
0000000390,GB,57980037,831271571893,01,Americold Temperature-Controlled 39,GB66694451422088683478
0000000391,DE,32385662,468125155186,01,DB Schenker Dedicated Fleet Logisti,DE21702196306050827263
0000000392,DE,19899046,818915647229,01,Ardagh Glass Packaging 392,DE40377859167460172279
0000000393,DE,81214939,43766147867,01,TreeHouse Private Brands Co-Packing,DE33966038438117124744
0000000394,GB,91386748,72337834317,01,Barentz Food & Nutrition Distributi,GB13576108224627868654
0000000395,DE,96237148,353647751907,01,Tate & Lyle Sweeteners & Starches 3,DE01599637304858167748
0000000396,IN,30886935,109047336505,01,Americold Temperature-Controlled 39,IN525032471015406356
0000000397,DE,20868301,951790482849,01,Lactalis Food Ingredients 397,DE12309073824687330554
0000000398,DE,63230861,258900892925,01,AptarGroup Dispensing Systems 398,DE60077264365724508864
0000000399,GB,19619513,958985876273,01,Geodis Contract Logistics & Haulage,GB71231310553205178657
0000000400,US,95520167,243283720729,01,Fuchs Food Technology & Blending 40,US405666797645764103
0000000401,US,20843786,766607895794,01,Merck Millipore Food Microbiology 4,US779944237768314501
0000000402,BR,88402053,90135495777,01,Stora Enso Brand Activation Display,BR673236133864424617541454148
0000000403,US,69138923,243854213306,01,C.H. Robinson Worldwide Freight 403,US934418578072679693
0000000404,DE,62476756,421416079334,01,Klüber Food-Grade Lubricants 404,DE14709184026115135484
0000000405,IN,74316841,924534848255,01,Alpla Plastic Technologies 405,IN235559925720546642
0000000406,GB,20570710,382244953178,01,Alpla Plastic Technologies 406,GB51977916403209076504
0000000407,US,27217782,175004428056,01,Smurfit Kappa Corrugated 407,US211016796846578525
0000000408,US,48233190,677807970029,01,Alpla Plastic Technologies 408,US463914154345066980
0000000409,BR,20330669,235043574153,01,Refresco Beverages Bottling 409,BR669742920593387715629508287
0000000410,BR,97009360,978451929945,01,Kalyan Retail Display & POS Solutio,BR539107600937612919824835706
0000000411,NL,17554086,521733313745,01,HAVI Global Logistics & Supply Chai,NL6673753498695818
0000000412,DE,39236279,695082849682,01,Tate & Lyle Sweeteners & Starches 4,DE19781806738079924419
0000000413,DE,34454088,210193547965,01,Krones Bottling & Canning Machinery,DE40635228753037607436
0000000414,GB,55321958,50915089374,01,Barentz Food & Nutrition Distributi,GB64637512757611471670
0000000415,US,63748842,71902274788,01,Bollore Logistics Food Cargo 415,US029494414220936679
0000000416,DE,22624199,678266286614,01,Sudzucker Industrial Sugars 416,DE57780627430807217581
0000000417,GB,99678006,172931051283,01,Endress+Hauser Sanitary Instrumenta,GB62836347917403908233
0000000418,BR,93348828,681920471705,01,Alpla Plastic Technologies 418,BR784381896658309701361590923
0000000419,US,61218112,642808912629,01,Americold Temperature-Controlled 41,US695752502865760627
0000000420,US,27021030,719464030594,01,Refresco Beverages Bottling 420,US610417218652223973
0000000421,DE,92180715,805251531821,01,Kallfass Shrink Wrap Solutions 421,DE04881253613023853986
0000000422,DE,80204163,687365669675,01,Huhtamaki Foodservice Packaging 422,DE96898824984330840485
0000000423,DE,10608036,838680266326,01,Ball Beverage Packaging Corp 423,DE55259222766544554417
0000000424,US,96231907,958873265843,01,Alfa Laval Hygienic Pumps & Valves ,US885024007729791384
0000000425,BR,53727112,718259759702,01,Thielmann Aseptic Keg Services 425,BR355963628626938953892703485
0000000426,US,40779634,376742948522,01,Kallfass Shrink Wrap Solutions 426,US317997447588198396
0000000427,GB,42308550,355501950431,01,Archer Daniels Midland Nutrition 42,GB89413857672657450333
0000000428,US,12542799,927510733434,01,Klüber Food-Grade Lubricants 428,US078153396276539943
0000000429,BR,60472286,523950865802,01,Bühler Food Processing Machinery 42,BR023197232625577256124448942
0000000430,IN,26647276,494431221093,01,DS Smith Corrugated Packaging 430,IN384814123565958447
0000000431,DE,60242229,299986742640,01,Smurfit Kappa Corrugated 431,DE66987131778897445221
0000000432,DE,74426988,513910365051,01,Festo Pneumatics & Factory Automati,DE33410342705760877335
0000000433,US,42503259,322026751575,01,Alfa Laval Hygienic Pumps & Valves ,US735936331269406978
0000000434,IN,14941784,513218780679,01,Diversey Hygiene & CIP Solutions 43,IN097078573406557890
0000000435,BR,23663675,978890382917,01,Festo Pneumatics & Factory Automati,BR329724334957440774688516773
0000000436,US,56049222,662330262839,01,FMC BioPolymer Food Texturizers 436,US506077601749838664
0000000437,CH,30879722,276166036260,01,Olam Agri Commodities & Nuts 437,CH0085333825047322311
0000000438,US,91296702,311364883623,01,NFI Dedicated Fleet & Crossdock 438,US197692568957684984
0000000439,NL,22819408,100659506213,01,Quad Packaging Retail Displays 439,NL9906033294383997
0000000440,NL,58946508,184127507558,01,Fonterra Dairy Commodities 440,NL6463668576999533
0000000441,DE,79636081,979563215034,01,Chr. Hansen Food Cultures & Enzymes,DE91471590259087799023
0000000442,DE,44777922,774640155118,01,Festo Pneumatics & Factory Automati,DE68316857270591519292
0000000443,DE,63898807,216126841926,01,Gerresheimer Glass Packaging 443,DE23638930030407868463
0000000444,CH,51991638,500589593742,01,Tetra Pak Packaging Systems 444,CH4847393771519853030
0000000445,IN,92963151,808098919862,01,Amcor Flexibles Packaging 445,IN809979360888761281
0000000446,GB,81879932,456873821807,01,Hearthside Food Solutions Co-Packin,GB89108361785315647770
0000000447,IN,86330033,152313392446,01,Silgan Closures & Metal Containers ,IN669931160210648567
0000000448,US,44103198,210616142882,01,Stora Enso Brand Activation Display,US591321706596716503
0000000449,NL,48659554,33437388654,01,Cott Bottling & Beverage Services 4,NL1910788293990520
0000000450,FR,77468091,804038850112,01,HAVI Global Logistics & Supply Chai,FR5336203638255948369680394
0000000451,DE,27176774,925010897816,01,Cargill Food Ingredients & Starches,DE58978502827905052172
0000000452,DE,79934871,879693887598,01,Sonoco Products Industrial 452,DE93217207145033123074
0000000453,US,95846292,898889951981,01,Merck Millipore Food Microbiology 4,US571748255857836183
0000000454,IN,99057865,730883568579,01,XPO Logistics Ambient & Reefer 454,IN518515075130854768
0000000455,GB,75090023,451570621936,01,FMC BioPolymer Food Texturizers 455,GB65633542235303293373
0000000456,DE,94356947,771959284197,01,HAVI Global Logistics & Supply Chai,DE62790672569147867643
0000000457,US,45999989,450309965846,01,Agrana Fruit Preparations 457,US337748645279093518
0000000458,US,63150566,214821868987,01,NFI Dedicated Fleet & Crossdock 458,US807561915772764406
0000000459,CH,44096640,720131688576,01,Klöckner Pentaplast Food Films 459,CH6988927130832738394
0000000460,DE,56428671,285869272217,01,Schawk Global Pre-Media & Packaging,DE28358084279611673676
0000000461,US,18451222,658589925149,01,Sudzucker Industrial Sugars 461,US678346683098997866
0000000462,GB,84770388,946948938203,01,Geodis Contract Logistics & Haulage,GB04331934263627057043
0000000463,GB,99429774,983608100940,01,Lactalis Food Ingredients 463,GB55154305627612196177
0000000464,DE,79437440,708727389067,01,Avery Dennison Label Solutions 464,DE35243750037272827561
0000000465,IN,65100031,622914284202,01,Pacmoore Dry Blending & Sifting 465,IN110578049283341001
0000000466,DE,54697978,278641499377,01,Avery Dennison Label Solutions 466,DE48762686641945413674
0000000467,DE,22781645,586805655845,01,Avery Dennison Label Solutions 467,DE36463213358659373490
0000000468,DE,64866081,49973158214,01,SIG Combibloc Aseptic Systems 468,DE18596111277643428947
0000000469,DE,44156455,737555538182,01,Pacmoore Dry Blending & Sifting 469,DE57869133307427410630
0000000470,US,71755903,676804233219,01,Spirax Sarco Clean Steam Systems 47,US660179472057153091
0000000471,DE,59011649,892542013544,01,AAK Specialty Vegetable Fats 471,DE76794429742877500152
0000000472,DE,21458804,237081633379,01,AAK Specialty Vegetable Fats 472,DE23110204816924624754
0000000473,BR,18396069,765292411254,01,Cott Bottling & Beverage Services 4,BR291796696236851859396278977
0000000474,IN,28990527,558857651053,01,Pall Food & Beverage Sterile Filter,IN854501118061880146
0000000475,DE,86183158,925048241003,01,Klöckner Pentaplast Food Films 475,DE36397426332382910758
0000000476,DE,55984183,233294715249,01,AptarGroup Dispensing Systems 476,DE34503056562875758892
0000000477,DE,28062900,31776930355,01,Amcor Flexibles Packaging 477,DE92513981459004794470
0000000478,US,66611409,733985132752,01,Berry Global Consumer Packaging 478,US415737346604940583
0000000479,DE,16620388,330238323118,01,Amcor Flexibles Packaging 479,DE13508632346416439760
0000000480,CH,43577603,880592486024,01,Krones Bottling & Canning Machinery,CH5977621897561085035
0000000481,DE,87789531,509486589172,01,DSV Road Freight & FMCG Logistics 4,DE94199029773171159074
0000000482,US,47090318,11799261717,01,De-Roose Private Label Co-Packing 4,US186195781860328843
0000000483,DE,44053876,629686067628,01,Festo Pneumatics & Factory Automati,DE26301008092035675028
0000000484,GB,90919608,110323220493,01,Tereos Pure Sugar & Sweeteners 484,GB44861359831960035265
0000000485,DE,53051701,263889939836,01,Gerresheimer Glass Packaging 485,DE45157446802396757662
0000000486,US,20741296,841263333389,01,Barry Callebaut Cocoa Products 486,US422154873749937325
0000000487,DE,15796754,334232118640,01,XPO Logistics Ambient & Reefer 487,DE79721030324475987248
0000000488,BR,24117849,57296294904,01,Mauser Packaging Solutions 488,BR494342744571352396756265348
0000000489,GB,60862626,652647749287,01,XPO Logistics Ambient & Reefer 489,GB71868059746888430658
0000000490,DE,64528354,413936689006,01,Bühler Food Processing Machinery 49,DE24177460979154174961
0000000491,US,37073895,255107288132,01,Kuehne + Nagel FMCG Supply Chain 49,US192725220470895976
0000000492,DE,10309521,672727845576,01,Spirax Sarco Clean Steam Systems 49,DE31353750527078258357
0000000493,IN,55720290,118018140339,01,Ball Beverage Packaging Corp 493,IN157772399502473130
0000000494,US,84776832,468941826155,01,Gerresheimer Glass Packaging 494,US564360791204909959
0000000495,IN,38031039,653626381720,01,Del Monte Toll Manufacturing 495,IN765454952708857184
0000000496,US,99460547,432976804598,01,Festo Pneumatics & Factory Automati,US310115003714309117
0000000497,GB,10486734,795922292699,01,Corbion Lactic Acid & Preservation ,GB83323566608414600165
0000000498,NL,43938611,186868038068,01,TreeHouse Private Brands Co-Packing,NL8270572591095496
0000000499,US,39013495,586824504446,01,Tetra Pak Packaging Systems 499,US700024524075506037
0000000500,US,85899625,548317498558,01,Berry Global Consumer Packaging 500,US684163508173279402
0000000501,US,96898625,219403367581,01,Geodis Contract Logistics & Haulage,US755515999808860699
0000000502,US,72632102,912968646060,01,Endress+Hauser Sanitary Instrumenta,US938999288511655616
0000000503,BR,73059095,498046331302,01,Alfa Laval Hygienic Pumps & Valves ,BR294748213633851934347388686
0000000504,DE,86685884,838719950386,01,Symrise Taste & Nutrition Solutions,DE82502254000264324213
0000000505,IN,28578556,400972655181,01,Barry Callebaut Cocoa Products 505,IN210450772899612914
0000000506,US,34465088,342003231823,01,Lineage Logistics Refrigerated Ware,US929357865162969281
0000000507,CH,87203186,703393385300,01,Pall Food & Beverage Sterile Filter,CH2777669449925717137
0000000508,US,41712644,359211800375,01,Krones Bottling & Canning Machinery,US071557648486344873
0000000509,BR,98403676,60864716246,01,Pall Food & Beverage Sterile Filter,BR726165777438921964032751935
0000000510,DE,84884890,244498503145,01,Crown Cork & Seal Europe 510,DE31880204228609411242
0000000511,IN,95032438,591858895269,01,Archer Daniels Midland Nutrition 51,IN374020931838409380
0000000512,FR,88887625,697930483876,01,Ecolab Food & Beverage Hygiene 512,FR9018869305188128045588789
0000000513,DE,56881785,820116821702,01,Amcor Flexibles Packaging 513,DE26627074347398371569
0000000514,US,64972840,19236565869,01,Lactalis Food Ingredients 514,US847186868721804001
0000000515,GB,52197020,617787855549,01,Del Monte Toll Manufacturing 515,GB65365401290907009740
0000000516,US,16718289,240370035996,01,Smurfit Kappa Corrugated 516,US545505078632545770
0000000517,NL,57408537,464566972173,01,NFI Dedicated Fleet & Crossdock 517,NL9030534573104148
0000000518,GB,95673663,610814557349,01,Kalyan Retail Display & POS Solutio,GB16846432427792769556
0000000519,US,86462896,114263563340,01,Kalsec Natural Herb Extracts & Colo,US632548245935438341
0000000520,CH,67040732,388854109555,01,De-Roose Private Label Co-Packing 5,CH4363492759629003833
0000000521,BR,38712940,848140321937,01,FMC BioPolymer Food Texturizers 521,BR447023645143560120992369295
0000000522,DE,14895996,622334914130,01,Gerresheimer Glass Packaging 522,DE55284454302272570002
0000000523,DE,31124324,338649231976,01,Stora Enso Brand Activation Display,DE62067195632716635713
0000000524,US,70712265,360823723321,01,Fonterra Dairy Commodities 524,US601218237489103502
0000000525,DE,79334562,696144067234,01,Huhtamaki Foodservice Packaging 525,DE18800405115457465310
0000000526,IN,28862297,432530977918,01,SKF Food Line Bearings & Lubricatio,IN688823019615810820
0000000527,US,59256735,245991601979,01,Sonoco Products Industrial 527,US988901668976250029
0000000528,DE,22417137,554506855911,01,Crown Cork & Seal Europe 528,DE57888678365874572920
0000000529,FR,22513974,830779109462,01,Pall Food & Beverage Sterile Filter,FR0199510996231863454520931
0000000530,US,98661834,554267070817,01,Cott Bottling & Beverage Services 5,US420183924913957422
0000000531,FR,70362222,285608261209,01,Alfa Laval Hygienic Pumps & Valves ,FR6595092127921690801742060
0000000532,IN,75620447,264696292214,01,Fonterra Dairy Commodities 532,IN080966271209022543
0000000533,DE,85353945,853029474780,01,DS Smith Corrugated Packaging 533,DE65522006419944749724
0000000534,NL,87057351,344199897934,01,SIG Combibloc Aseptic Systems 534,NL5889419017400610
0000000535,DE,48468682,96750818307,01,DHL Supply Chain Cold-Chain 535,DE98354226354739294687
0000000536,GB,58344299,998479538985,01,Olam Agri Commodities & Nuts 536,GB09067534377966414987
0000000537,GB,30772924,556223506083,01,Berry Global Consumer Packaging 537,GB47917535892686340799
0000000538,DE,46705807,222519410567,01,Kalyan Retail Display & POS Solutio,DE78464003642361733385
0000000539,BR,35229985,967086161356,01,Agrana Fruit Preparations 539,BR323256412963085264805395136
0000000540,US,97033089,362012447228,01,XPO Logistics Ambient & Reefer 540,US093000986703005122
0000000541,BR,93682955,566332798870,01,SKF Food Line Bearings & Lubricatio,BR098065175398676875416206548
0000000542,BR,72572823,692269349141,01,Mauser Packaging Solutions 542,BR298997019751147598136678147
0000000543,CH,94260732,668594091184,01,Pall Food & Beverage Sterile Filter,CH2536544281767769181
0000000544,DE,95236926,442544290165,01,Barentz Food & Nutrition Distributi,DE89182566389394235729
0000000545,US,94529490,844657009721,01,Kalsec Natural Herb Extracts & Colo,US755880720265340375
0000000546,US,98573777,764566738549,01,Klöckner Pentaplast Food Films 546,US063875909560799411
0000000547,DE,63262557,797266620579,01,DB Schenker Dedicated Fleet Logisti,DE01325063654779718983
0000000548,BR,56473789,619764977704,01,DB Schenker Dedicated Fleet Logisti,BR982460423907493681192820003
0000000549,US,43453059,817181540340,01,Sealed Air Protective Packaging 549,US965126149811865214
0000000550,IN,67278646,391762953052,01,Agrana Fruit Preparations 550,IN723140685148061648
0000000551,US,94453907,359181202572,01,XPO Logistics Ambient & Reefer 551,US067307030566771820
0000000552,IN,38159410,11386698031,01,Fonterra Dairy Commodities 552,IN912075096686148597
0000000553,IN,28997957,33471045213,01,Bühler Food Processing Machinery 55,IN814318768460203900
0000000554,IN,23366770,432368880528,01,FMC BioPolymer Food Texturizers 554,IN240527507041981010
0000000555,US,58139173,348918426548,01,Americold Temperature-Controlled 55,US869457071313121699
0000000556,US,53537171,922284290451,01,Sensient Technologies Flavors 556,US596629798391381370
0000000557,US,54239781,176132847036,01,Nutra-Blend Contract Manufacturing ,US836847510045022985
0000000558,DE,78115337,774124148270,01,SIG Combibloc Aseptic Systems 558,DE74847839192936275137
0000000559,NL,85635834,488078347542,01,Kerry Taste & Nutrition Ingredients,NL3468114550334183
0000000560,US,23969371,2670976881,01,Del Monte Toll Manufacturing 560,US598959078691727530
0000000561,DE,78990312,298193515642,01,Geodis Contract Logistics & Haulage,DE46066857094311286658
0000000562,US,89778219,512645047894,01,Crest Foods Contract Blending 562,US193307826786813698
0000000563,US,78733140,565343945291,01,Diversey Hygiene & CIP Solutions 56,US657794609564425677
0000000564,BR,49888019,305005661272,01,Geodis Contract Logistics & Haulage,BR366272804914373624356082365
0000000565,GB,92037083,363992273561,01,Sonoco Products Industrial 565,GB96874679384794495359
0000000566,BR,39270317,340263686671,01,Klöckner Pentaplast Food Films 566,BR649296064909616605251173094
0000000567,GB,88902387,377256378444,01,Archer Daniels Midland Nutrition 56,GB15601091883126782426
0000000568,GB,35283206,267837551740,01,Amcor Flexibles Packaging 568,GB24273023369090440439
0000000569,GB,58378939,304068357736,01,Menasha In-Store Merchandising 569,GB77115260647783449119
0000000570,IN,97121722,719276824166,01,FMC BioPolymer Food Texturizers 570,IN703253693395092304
0000000571,DE,82334439,884069822371,01,Fuchs Food Technology & Blending 57,DE69264817064017257989
0000000572,DE,66920243,20597101947,01,Avery Dennison Label Solutions 572,DE16153301706907961052
0000000573,US,51518739,37986546405,01,C.H. Robinson Worldwide Freight 573,US458937512627805536
0000000574,DE,29690538,1483076047,01,Lineage Logistics Refrigerated Ware,DE82419005856424025458
0000000575,US,32349259,606120794719,01,Ecolab Food & Beverage Hygiene 575,US901168700945024453
0000000576,IN,46339682,449785726628,01,Klüber Food-Grade Lubricants 576,IN058868946283325645
0000000577,GB,81986705,15005335278,01,KDC/One FMCG Custom Manufacturing 5,GB48623470416549515717
0000000578,FR,29680026,442924564719,01,Schawk Global Pre-Media & Packaging,FR6063103805437357086399530
0000000579,IN,72573929,579028008666,01,Barry Callebaut Cocoa Products 579,IN111725396287069520
0000000580,DE,69054737,132866024190,01,Olam Agri Commodities & Nuts 580,DE46764830419422295754
0000000581,DE,30356298,453232872757,01,Novelis Aluminum Can Sheet 581,DE00909506015370032469
0000000582,BR,40822232,751345086685,01,AptarGroup Dispensing Systems 582,BR600668366246696845743811667
0000000583,DE,44616781,716837685463,01,Endress+Hauser Sanitary Instrumenta,DE12417229780814762447
0000000584,GB,86964296,863306796174,01,Lactalis Food Ingredients 584,GB64579705378450327502
0000000585,US,92178088,563790438810,01,Kalyan Retail Display & POS Solutio,US097517642065227397
0000000586,DE,24667356,989259825219,01,DSM-Firmenich Nutritional Products ,DE16073605445593212845
0000000587,GB,38138031,898872857457,01,Sensient Technologies Flavors 587,GB67129580164169613351
0000000588,DE,87100880,956703416686,01,XPO Logistics Ambient & Reefer 588,DE84787107292723012417
0000000589,DE,43832258,523621039115,01,Sealed Air Protective Packaging 589,DE98044458318149495655
0000000590,IN,71877617,520436386842,01,Bühler Food Processing Machinery 59,IN325879209919994803
0000000591,FR,90808054,200436652699,01,Del Monte Toll Manufacturing 591,FR6399528501292264731894811
0000000592,IN,42211232,988274732234,01,Kallfass Shrink Wrap Solutions 592,IN094632032311622246
0000000593,CH,97317744,828706655147,01,Kuehne + Nagel FMCG Supply Chain 59,CH9046248487162648547
0000000594,GB,16373472,438683670436,01,Pall Food & Beverage Sterile Filter,GB43838342472506553016
0000000595,BR,82517098,475083754613,01,Smurfit Kappa Corrugated 595,BR593925753589894012681659078
0000000596,US,38133133,176001844748,01,Tetra Pak Packaging Systems 596,US924342797519771143
0000000597,US,13900400,270390550339,01,Bollore Logistics Food Cargo 597,US159422990158268796
0000000598,IN,59430096,269351011178,01,Del Monte Toll Manufacturing 598,IN341688467033352972
0000000599,US,95366281,910112265876,01,Schawk Global Pre-Media & Packaging,US158890770713246769
0000000600,DE,70380282,507733401300,01,Fonterra Dairy Commodities 600,DE62145807472845893629
0000000601,US,79108609,292618731075,01,Ardagh Glass Packaging 601,US747276062634606416
0000000602,IN,45134226,348634724990,01,Berry Global Consumer Packaging 602,IN558940465209082562
0000000603,GB,77720164,101926573387,01,Novelis Aluminum Can Sheet 603,GB83524638705018228341
0000000604,GB,98038377,539803010712,01,DHL Supply Chain Cold-Chain 604,GB17033663658345633836
0000000605,CH,94448949,148689849402,01,Graphic Packaging International 605,CH5643388856961881998
0000000606,DE,81080837,179243821420,01,Olam Agri Commodities & Nuts 606,DE70600612947302764362
0000000607,IN,37176565,563751185082,01,Constantia Flexibles Food Pkg 607,IN753083819772907594
0000000608,GB,48864288,918593931763,01,Menasha In-Store Merchandising 608,GB70217893814357286219
0000000609,US,41764883,172387395320,01,TreeHouse Private Brands Co-Packing,US340909177728742664
0000000610,DE,33608983,511639372532,01,Fuchs Food Technology & Blending 61,DE44128110106202053069
0000000611,IN,16810112,600388705064,01,Crest Foods Contract Blending 611,IN675633181555023976
0000000612,FR,22629912,255054206696,01,Krones Bottling & Canning Machinery,FR7864997604066901572381770
0000000613,IN,43422280,292194543534,01,Sonoco Products Industrial 613,IN549084307471761037
0000000614,US,25793656,28463626949,01,Ecolab Food & Beverage Hygiene 614,US869506877387999753
0000000615,BR,37618554,465115999744,01,Lactalis Food Ingredients 615,BR340529893681724016500492042
0000000616,IN,39018227,238504151629,01,Del Monte Toll Manufacturing 616,IN874872855181450515
0000000617,DE,53623780,597628227402,01,Fuchs Food Technology & Blending 61,DE81397391615402387245
0000000618,BR,37674589,780741881396,01,HAVI Global Logistics & Supply Chai,BR435612022233475792340024314
0000000619,US,63638216,134304258873,01,Roquette Frères Plant Proteins 619,US250172731132304313
0000000620,US,14167151,219440952867,01,Berry Global Consumer Packaging 620,US805170336332752528
0000000621,NL,41067928,497068000569,01,Cott Bottling & Beverage Services 6,NL0202726235670200
0000000622,US,90661320,456074466956,01,Menasha In-Store Merchandising 622,US614125742108948272
0000000623,DE,59345215,867115031207,01,Spirax Sarco Clean Steam Systems 62,DE89364952760690118787
0000000624,US,12585103,302680856882,01,Pall Food & Beverage Sterile Filter,US865174404893637319
