LIFNR,BUKRS,AKONT,ZTERM,ZWELS,HBKID,SPERR,LOEVM
0000000551,2000,160000,Z090,U,CITI,,
0000000551,1000,160200,Z090,T,CITI,,
0000000552,4000,211000,Z030,E,DB01,,
0000000552,1000,160000,0090,U,BK03,,
0000000553,4000,211000,0060,C,BNP1,,
0000000554,4000,211000,Z060,T,BK03,,
0000000554,1000,160200,0001,C,DB01,,
0000000555,2000,211200,0001,C,HSBC,,
0000000556,2000,211000,0001,T,HSBC,,
0000000556,1000,160100,0060,U,HSBC,,
0000000557,2000,160100,Z030,C,BK02,,
0000000558,1000,160100,0014,U,BK01,,
0000000559,1000,160000,Z060,C,BK03,,
0000000560,2000,160200,0060,B,BK03,,
0000000561,1000,160000,0090,T,CITI,,
0000000562,2000,160100,Z030,T,HSBC,,
0000000562,1000,211000,Z090,C,BK02,,
0000000563,2000,160200,0030,T,CITI,,
0000000563,1000,160000,0007,E,CITI,,
0000000564,5000,211200,Z060,C,DB01,,
0000000565,3000,160000,0060,E,CITI,,
0000000566,5000,160200,0014,U,BNP1,,
0000000567,3000,211200,0007,E,CITI,,
0000000568,3000,211200,0030,C,BK02,,
0000000569,3000,160100,0030,T,BNP1,,
0000000570,4000,211000,0060,B,BK01,,
0000000570,1000,160100,0030,U,BK02,,
0000000571,1000,160200,0090,E,BNP1,,
0000000572,1000,211200,0060,C,BK03,,
0000000573,2000,160100,0001,E,BNP1,,
0000000574,1000,160100,0014,T,BK02,,
0000000575,2000,160100,0014,E,BK03,,
0000000576,4000,211000,Z060,U,BK02,,
0000000576,1000,211200,Z030,E,BK02,,
0000000577,3000,160200,Z090,E,BK01,,
0000000578,1000,211200,0090,U,BK02,,
0000000579,4000,211000,Z090,E,BNP1,,
0000000580,1000,160200,Z090,U,BK01,,
0000000581,1000,211000,0001,B,BK02,,
0000000582,5000,211000,0007,T,HSBC,,
0000000582,1000,160200,0014,U,BK03,,
0000000583,1000,211200,0007,B,BK02,,
0000000584,3000,211200,0030,C,DB01,,
0000000585,2000,160000,0030,U,HSBC,,
0000000586,1000,160100,Z090,B,BK01,,
0000000587,3000,160200,Z090,C,BNP1,,
0000000588,1000,211200,0014,U,BK02,,
0000000589,1000,160100,0030,C,HSBC,,
0000000590,4000,211200,Z030,C,BK03,,
0000000591,1000,211000,0060,E,HSBC,,
0000000592,4000,211000,Z060,U,BK02,,
0000000593,1000,160200,0001,T,BK03,,
0000000594,3000,160200,0030,B,HSBC,,
0000000595,5000,160000,Z030,C,BK02,,
0000000596,2000,160100,0030,E,DB01,,
0000000597,2000,211000,Z030,B,BK02,,
0000000597,1000,160100,0090,T,BK02,,
0000000598,4000,160200,0014,E,BK01,,
0000000599,2000,211200,0014,C,CITI,,
0000000600,1000,160200,0090,T,BNP1,,
0000000601,2000,160200,Z090,T,DB01,,
0000000601,1000,211200,Z060,C,BNP1,,
0000000602,4000,160000,Z090,B,CITI,,
0000000603,3000,160200,0060,T,CITI,,
0000000603,1000,160200,0007,E,CITI,,
0000000604,3000,211000,0060,C,HSBC,,
0000000605,1000,211200,0090,C,DB01,,
0000000606,1000,211000,Z030,E,BK01,,
0000000607,4000,160200,0060,U,BNP1,,
0000000608,3000,211000,0060,U,BK01,,
0000000609,2000,211000,0030,B,CITI,,
0000000609,1000,160100,Z030,U,BK01,,
0000000610,1000,211000,Z090,B,DB01,,
0000000611,4000,211200,Z090,E,BK01,,
0000000612,1000,211200,0007,B,BK01,,
0000000613,4000,160100,0090,B,BNP1,,
0000000613,1000,211200,Z030,E,BNP1,,
0000000614,2000,160200,Z060,E,HSBC,,
0000000615,5000,160000,Z030,E,BNP1,,
0000000616,4000,160100,0014,T,BNP1,,
0000000617,1000,160000,0060,E,DB01,,
0000000618,5000,211000,0060,U,DB01,,
0000000618,1000,160200,0090,C,BK03,,
0000000619,2000,160000,0090,E,BNP1,,
0000000620,2000,160200,0014,C,HSBC,,
0000000621,1000,211200,0090,E,DB01,,
0000000622,2000,160100,Z060,T,BK03,,
0000000623,1000,211200,0030,U,DB01,,
0000000624,2000,160000,Z030,U,HSBC,,
0000000625,2000,160100,Z030,C,BK03,,
0000000626,1000,211000,0090,U,DB01,,
0000000627,2000,160200,0014,C,BK03,,
0000000628,5000,160100,0060,B,BNP1,,
0000000628,1000,211200,0060,B,HSBC,,
0000000629,2000,211200,0007,C,BK01,,
0000000629,1000,160000,Z030,U,BK02,,
0000000630,1000,211200,0090,E,BK02,,
0000000631,1000,160000,0060,B,HSBC,,
0000000632,3000,160200,0030,E,DB01,,
0000000633,1000,211200,0014,U,BK01,,
0000000634,3000,160100,0030,C,CITI,,
0000000635,1000,160100,0014,T,BK03,,
0000000636,1000,160000,Z060,E,CITI,,
0000000637,1000,211200,0030,E,BK02,,
0000000638,4000,211200,Z030,B,CITI,,
0000000639,1000,160200,0060,E,BK03,,
0000000640,2000,160100,0090,B,BK03,,
0000000641,1000,160100,0090,C,DB01,,
0000000642,2000,160100,0007,B,BNP1,,
0000000643,2000,160200,0007,B,BK02,,
0000000644,1000,211200,0030,E,BK03,,
0000000645,2000,160000,Z060,B,CITI,,
0000000646,2000,211000,0007,C,BK01,,
0000000647,2000,211200,0001,U,CITI,,
0000000648,3000,160100,0007,U,BK01,,
0000000649,2000,160200,0060,T,BNP1,,
0000000650,1000,211000,0014,E,BK02,,
0000000651,1000,160200,Z090,U,BK03,,
0000000652,3000,211200,Z030,C,DB01,,
0000000653,2000,211200,0090,T,HSBC,,
0000000654,1000,160200,0007,T,HSBC,,
0000000655,5000,211000,0014,C,BK02,,
0000000655,1000,211200,0014,C,BK01,,
0000000656,2000,211000,0007,U,BK01,,
0000000657,1000,211000,Z030,E,CITI,,
0000000658,4000,160100,0090,C,BK01,,
0000000659,1000,160100,Z030,U,CITI,,
0000000660,4000,160200,Z030,C,BK02,,
0000000660,1000,160200,0007,U,CITI,,
0000000661,2000,211200,0060,T,HSBC,,
0000000662,4000,211200,0001,U,BK01,,
0000000662,1000,160100,0001,B,BK01,,
0000000663,2000,211000,0060,T,DB01,,
0000000663,1000,211200,0090,T,BK02,,
0000000664,1000,211200,Z060,C,HSBC,,
0000000665,2000,160200,0007,C,HSBC,,
0000000666,2000,160100,Z060,C,HSBC,,
0000000667,2000,211000,0001,B,BK01,,
0000000667,1000,211200,0007,U,BK03,,
0000000668,1000,160100,Z090,C,BK01,,
0000000669,3000,211200,0014,B,BK03,,
0000000670,1000,211200,Z030,E,BK01,,
0000000671,5000,160000,0090,C,BK03,,
0000000672,2000,211000,0030,E,BK01,,
0000000672,1000,160200,0001,E,DB01,,
0000000673,5000,211200,0007,B,BK01,,
0000000674,1000,160200,Z090,B,HSBC,,
0000000675,2000,211200,Z030,B,BNP1,,
0000000676,5000,160200,0014,E,DB01,,
0000000677,3000,211000,Z030,E,CITI,,
0000000677,1000,160000,Z060,T,CITI,,
0000000678,3000,211200,Z060,B,CITI,,
0000000678,1000,160200,Z060,U,DB01,,
0000000679,2000,160000,Z090,T,BK02,,
0000000680,1000,160200,Z090,C,BNP1,,
0000000681,1000,160000,Z090,T,BK01,,
0000000682,2000,211000,0030,U,HSBC,,
0000000683,4000,211000,Z090,B,DB01,,
0000000683,1000,160100,Z090,U,BNP1,,
0000000684,1000,160100,0007,E,BK02,,
0000000685,2000,160200,0007,C,CITI,,
0000000686,1000,211200,0001,T,CITI,,
0000000687,2000,160000,0060,T,BK02,,
0000000688,1000,160200,0014,E,DB01,,
0000000689,3000,211000,0001,C,BK02,,
0000000690,1000,211200,0060,E,BNP1,,
0000000691,1000,160200,0030,U,CITI,,
0000000692,2000,211000,Z030,E,BK03,,
0000000693,5000,160100,Z060,U,HSBC,,
0000000694,2000,211000,0001,E,BK02,,
0000000694,1000,160100,0007,T,BK01,,
0000000695,1000,211000,0007,C,HSBC,,
0000000696,4000,160200,Z030,U,HSBC,,
0000000697,5000,211200,0060,T,DB01,,
0000000698,1000,160100,0007,B,DB01,,
0000000699,3000,160100,Z090,T,CITI,,
0000000700,2000,160000,0030,T,DB01,,
0000000701,1000,160000,0007,C,CITI,,
0000000702,3000,211000,0014,E,HSBC,,
0000000703,3000,211200,0030,C,BNP1,,
0000000704,2000,211200,0001,C,BK03,,
0000000705,2000,160200,0014,U,CITI,,
0000000706,1000,160000,Z030,E,BK02,,
0000000707,2000,211200,0007,C,BK02,,
0000000708,3000,160200,Z060,T,DB01,,
0000000709,2000,160100,Z090,U,HSBC,,
0000000710,2000,211200,0090,T,BK01,,
0000000710,1000,160000,Z030,B,HSBC,,
0000000711,1000,160100,0090,U,BK01,,
0000000712,2000,160000,0030,T,CITI,,
0000000712,1000,160000,0001,E,DB01,,
0000000713,1000,160100,0001,B,HSBC,,
0000000714,1000,211000,Z030,U,BNP1,,
0000000715,1000,211000,0030,E,HSBC,,
0000000716,2000,211000,Z060,C,CITI,,
0000000717,1000,160200,0030,C,BK03,,
0000000718,2000,160100,Z030,U,BK02,,
0000000719,4000,160000,Z030,U,BK02,,
0000000720,1000,211000,Z090,C,CITI,,
0000000721,2000,160200,0030,E,CITI,,
0000000721,1000,211000,Z060,E,CITI,,
0000000722,1000,211000,0090,U,BK03,,
0000000723,3000,160100,Z090,C,BK02,,
0000000724,4000,160100,0030,B,BK03,,
0000000725,1000,211200,Z030,U,BNP1,,
0000000726,2000,211000,0014,E,BK01,,
0000000727,1000,211000,0060,B,CITI,,
0000000728,4000,160100,0090,B,BK02,,
0000000728,1000,211000,Z090,E,BK02,,
0000000729,2000,160000,0030,E,HSBC,,
0000000730,4000,160200,0014,E,HSBC,,
0000000731,1000,160100,0014,E,BK03,,
0000000732,2000,160100,Z060,U,HSBC,,
0000000733,1000,211200,Z090,T,BNP1,,
0000000734,5000,160000,0007,T,BK01,,
0000000734,1000,160000,0090,T,BK03,,
0000000735,2000,160200,0030,C,BK02,,
0000000736,1000,160000,0090,B,BK03,,
0000000737,1000,211000,Z060,U,BNP1,,
0000000738,2000,160200,0007,B,BK02,,
0000000738,1000,160100,0014,E,BK01,,
0000000739,1000,211200,Z030,C,HSBC,,
0000000740,2000,211000,0060,C,BK01,,
0000000741,1000,160100,Z060,T,DB01,,
0000000742,4000,211000,Z060,E,CITI,,
0000000742,1000,160100,0001,B,BNP1,,
0000000743,1000,160200,Z060,B,HSBC,,
0000000744,1000,160000,Z060,B,BK03,,
0000000745,4000,160000,0090,T,BK02,,
0000000746,2000,160200,Z030,C,BK01,,
0000000746,1000,160100,0090,U,BNP1,,
0000000747,2000,160000,0090,B,DB01,,
0000000748,1000,211200,Z030,C,BK03,,
0000000749,4000,160100,Z090,U,HSBC,,
0000000750,1000,160000,Z060,U,BK02,,
0000000751,1000,160100,0060,U,CITI,,
0000000752,1000,160200,0001,U,BNP1,,
0000000753,2000,211000,0007,U,HSBC,,
0000000754,1000,211200,0001,B,BK01,,
0000000755,4000,160100,Z060,E,CITI,,
0000000756,2000,160200,Z030,U,BK03,,
0000000756,1000,211200,Z030,E,BNP1,,
0000000757,5000,160200,0060,B,BK02,,
0000000758,1000,160200,0007,E,BNP1,,
0000000759,1000,160200,Z090,T,BK01,,
0000000760,1000,160000,0030,T,BK02,,
0000000761,1000,160100,0030,T,DB01,,
0000000762,2000,160000,0090,B,BK01,,
0000000762,1000,160100,Z060,U,DB01,,
0000000763,1000,211200,0007,T,BNP1,,
0000000764,3000,160000,0014,T,BNP1,,
0000000764,1000,160000,0001,E,DB01,,
0000000765,2000,160100,0001,T,CITI,,
0000000766,1000,211200,0030,E,DB01,,
0000000767,1000,211000,0014,E,BK03,,
0000000768,1000,211200,0001,E,BK02,,
0000000769,5000,160000,0014,C,BK03,,
0000000770,1000,211200,0030,T,BNP1,,
0000000771,1000,160100,0014,U,DB01,,
0000000772,4000,160100,Z030,B,BK03,,
0000000773,1000,211200,0060,C,CITI,,
0000000774,1000,160200,0030,B,BK01,,
0000000775,3000,160200,0060,C,BK01,,
0000000776,1000,211000,0090,T,HSBC,,
0000000777,1000,211000,0007,E,BK01,,
0000000778,1000,160000,0090,B,DB01,,
0000000779,1000,160200,0007,B,BK03,,
0000000780,3000,160200,Z060,U,BNP1,,
0000000781,1000,160200,Z060,U,DB01,,
0000000782,1000,211200,0030,C,HSBC,,
0000000783,5000,160200,Z030,E,CITI,,
0000000783,1000,160200,Z030,E,DB01,,
0000000784,4000,211000,0014,C,BNP1,,
0000000785,1000,211000,0001,C,DB01,,
0000000786,3000,160100,Z030,U,BK01,,
0000000787,5000,160100,0014,B,BK02,,
0000000788,3000,160000,Z030,E,BK02,,
0000000789,2000,160100,0001,E,CITI,,
0000000790,1000,211200,0060,C,BK02,,
0000000791,2000,211000,Z030,E,DB01,,
0000000792,1000,160000,0090,T,BK01,,
0000000793,2000,211000,0060,C,BK02,,
0000000794,1000,211000,0030,E,CITI,,
0000000795,3000,160200,0014,U,BNP1,,
0000000795,1000,160200,Z030,B,BK01,,
0000000796,1000,211200,0060,U,BNP1,,
0000000797,1000,160100,0090,B,CITI,,
0000000798,1000,211000,0090,E,BK02,,
0000000799,5000,160200,0030,U,BNP1,,
0000000800,2000,211000,0060,B,BK03,,
0000000801,3000,160200,0030,C,BK03,,
0000000802,2000,211200,0030,B,HSBC,,
0000000803,2000,160100,Z060,B,CITI,,
0000000804,1000,160200,Z090,T,CITI,,
0000000805,1000,211200,0090,T,HSBC,,
0000000806,1000,211200,0060,T,CITI,,
0000000807,2000,160100,0060,C,BK03,,
0000000808,4000,160000,Z060,C,BK02,,
0000000809,4000,160200,0090,B,CITI,,
0000000810,4000,160200,0090,E,BK03,,
0000000811,4000,211200,0030,C,HSBC,,
0000000812,5000,160200,0001,C,HSBC,,
0000000813,1000,160200,0030,E,CITI,,
0000000814,2000,160000,0060,U,BK02,,
0000000815,1000,160000,0001,E,BK01,,
0000000816,1000,160100,Z060,E,HSBC,,
0000000817,4000,211000,0090,T,BK03,,
0000000817,1000,211000,0060,C,BNP1,,
0000000818,4000,160200,0014,B,BK02,,
0000000819,1000,160000,0007,T,DB01,,
0000000820,2000,211000,0090,C,BK03,,
0000000821,2000,211000,Z090,T,BNP1,,
0000000822,4000,160200,Z030,C,BK03,,
0000000823,1000,160000,0060,U,HSBC,,
0000000824,1000,160000,Z090,T,BNP1,,
0000000825,1000,160100,Z060,T,BK01,,
0000000826,1000,160000,Z090,C,BNP1,,
0000000827,1000,160200,0090,U,BK01,,
0000000828,2000,160000,Z060,E,HSBC,,
0000000829,1000,211000,Z030,C,HSBC,,
0000000830,5000,160100,Z060,C,BK01,,
0000000831,1000,160200,0030,C,BK01,,
0000000832,1000,211200,0001,T,BNP1,,
0000000833,2000,160100,Z060,T,BK01,,
0000000834,1000,160100,0014,C,HSBC,,
0000000835,2000,211000,Z030,T,HSBC,,
0000000836,1000,211000,0001,E,HSBC,,
0000000837,1000,160100,0001,C,BK02,,
0000000838,4000,160000,0090,T,HSBC,,
0000000839,1000,211200,0014,E,BK02,,
0000000840,1000,160000,0060,U,HSBC,,
0000000841,3000,211000,0014,C,DB01,,
0000000842,2000,160200,0030,U,BK03,,
0000000843,4000,160200,Z060,T,CITI,,
0000000844,4000,211200,Z030,C,BK02,,
0000000845,3000,211000,0007,C,BK02,,
0000000845,1000,211200,0060,C,HSBC,,
0000000846,4000,160200,Z060,T,BNP1,,
0000000847,1000,211200,0060,C,HSBC,,
0000000848,1000,160000,0030,C,DB01,,
0000000849,4000,211000,Z030,U,CITI,,
0000000850,2000,211200,0014,E,CITI,,
0000000851,1000,160200,0030,T,HSBC,,
0000000852,1000,160000,0001,B,BK01,,
0000000853,1000,160200,0001,U,CITI,,
0000000854,1000,211200,0014,T,BK01,,
0000000855,1000,160100,Z030,U,BK01,,
0000000856,4000,160000,0060,T,BK01,,
0000000857,2000,160200,Z060,C,BK01,,
0000000858,4000,160000,Z060,C,BK01,,
0000000859,1000,160100,Z060,B,BNP1,,
0000000860,1000,160200,0001,B,CITI,,
0000000861,1000,160100,0030,T,CITI,,
0000000862,3000,160000,0001,E,CITI,,
0000000863,3000,211000,0014,T,HSBC,,
0000000864,4000,160000,0060,U,BNP1,,
0000000865,2000,160200,0001,U,DB01,,
0000000866,1000,211000,0001,T,DB01,,
0000000867,1000,211000,Z090,E,DB01,,
0000000868,4000,160000,0060,U,BK01,,
0000000869,4000,211000,Z060,B,BK02,,
0000000870,1000,160200,Z090,B,BK02,,
0000000871,1000,160200,Z030,C,HSBC,,
0000000872,3000,211000,0090,U,BK02,,
0000000873,2000,211000,Z090,E,BK03,,
0000000874,1000,160000,0060,C,BK03,,
0000000875,4000,211000,Z060,B,DB01,,
0000000876,2000,160000,0090,B,DB01,,
0000000877,1000,160100,0090,B,BNP1,,
0000000878,1000,160100,0014,C,DB01,,
0000000879,3000,160000,Z030,T,HSBC,,
0000000880,1000,211200,0007,B,BK01,,
0000000881,3000,211200,0014,C,BNP1,,
0000000882,3000,160200,Z060,T,BK03,,
0000000883,3000,160200,Z090,E,HSBC,,
0000000884,1000,211000,0030,B,BK03,,
0000000885,5000,160000,0030,E,BK02,,
0000000886,2000,160100,0001,B,DB01,,
0000000887,1000,160100,0007,U,BK02,,
0000000888,1000,160200,0030,B,BNP1,,
0000000889,2000,160100,0001,T,BK01,,
0000000889,1000,160200,0007,C,BK02,,
0000000890,1000,160000,0007,U,CITI,,
0000000891,1000,211000,0090,E,BK01,,
0000000892,3000,160200,0090,E,BK03,,
0000000893,1000,211000,Z060,B,HSBC,,
0000000894,2000,211000,0001,E,BK03,,
0000000894,1000,160200,0001,U,BNP1,,
0000000895,4000,211000,Z090,T,CITI,,
0000000896,1000,211200,0090,E,BK01,,
0000000897,1000,211000,0007,E,BK03,,
0000000898,1000,160000,0030,T,CITI,,
0000000899,2000,160200,0030,B,CITI,,
0000000900,5000,160200,Z090,E,BK02,,
0000000900,1000,211200,Z030,T,BK01,,
0000000901,1000,211200,0001,B,CITI,,
0000000902,2000,160100,Z060,U,BNP1,,
0000000902,1000,211200,Z030,B,BNP1,,
0000000903,2000,160200,0007,B,CITI,,
0000000904,3000,211000,0060,C,BK01,,
0000000904,1000,160200,0090,E,BK01,,
0000000905,1000,160000,0030,E,CITI,,
0000000906,3000,211000,0014,E,BK01,,
0000000907,2000,160100,0090,B,DB01,,
0000000908,1000,211000,0007,T,BK02,,
0000000909,1000,211200,0001,E,CITI,,
0000000910,1000,211000,0001,B,BNP1,,
0000000911,1000,211200,0007,E,CITI,,
0000000912,3000,211000,Z090,E,BK01,,
0000000912,1000,160000,0007,U,BNP1,,
0000000913,3000,211000,Z090,C,BK02,,
0000000914,1000,160100,0007,B,BK02,,
0000000915,5000,211000,Z090,U,HSBC,,
0000000916,1000,160000,0014,B,CITI,,
0000000917,5000,160000,0030,C,BK02,,
0000000917,1000,160200,0014,E,BK01,,
0000000918,1000,211200,0001,T,HSBC,,
0000000919,4000,211200,Z090,T,BK03,,
0000000920,3000,160100,0090,C,DB01,,
0000000921,1000,160100,0030,E,CITI,,
0000000922,1000,160000,0014,E,HSBC,,
0000000923,1000,211200,0007,C,BNP1,,
0000000924,5000,211200,0014,T,CITI,,
0000000924,1000,211200,0007,B,BK02,,
0000000925,4000,211000,0090,C,DB01,,
0000000926,4000,160000,Z030,T,DB01,,
0000000927,1000,211000,0001,C,BNP1,,
0000000928,4000,160200,Z030,E,HSBC,,
0000000929,2000,160100,0014,E,HSBC,,
0000000930,2000,211200,Z030,C,BK02,,
0000000931,1000,160200,Z060,T,CITI,,
0000000932,1000,211000,0007,B,BK01,,
0000000933,1000,160100,0001,U,BK03,,
0000000934,1000,211000,0090,U,DB01,,
0000000935,5000,160200,0060,E,HSBC,,
0000000936,1000,211200,Z090,B,HSBC,,
0000000937,2000,211200,0014,E,BK03,,
0000000938,1000,211000,0090,B,HSBC,,
0000000939,1000,160000,0060,U,BK03,,
0000000940,1000,211200,Z090,C,BK03,,
0000000941,1000,160200,0030,B,BK02,,
0000000942,1000,160200,0030,U,HSBC,,
0000000943,2000,160200,0060,B,CITI,,
0000000944,3000,160100,0014,U,BK02,,
0000000945,2000,160200,Z090,B,BK03,,
0000000946,3000,211000,Z090,C,BK01,,
0000000947,1000,160200,0030,C,HSBC,,
0000000948,1000,160200,0014,E,BK03,,
0000000949,4000,211000,0060,B,CITI,,
0000000950,1000,160100,0060,B,BK01,,
0000000951,1000,211000,Z090,E,BK01,,
0000000952,2000,160200,Z060,E,HSBC,,
0000000952,1000,211200,0060,B,HSBC,,
0000000953,1000,160200,0001,E,BNP1,,
0000000954,3000,211200,0007,E,CITI,,
0000000955,3000,160000,0014,C,BK01,,
0000000956,2000,160000,0001,T,BK03,,
0000000957,2000,211200,0060,C,DB01,,
0000000957,1000,160000,Z030,C,BK01,,
0000000958,2000,211200,0001,T,BK01,,
0000000959,4000,211200,0060,U,CITI,,
0000000960,1000,160100,0060,B,BK03,,
0000000961,1000,160100,0001,B,HSBC,,
0000000962,1000,160100,0014,E,BK02,,
0000000963,5000,160000,0014,T,HSBC,,
0000000964,2000,160200,Z060,T,BK01,,
0000000965,3000,211000,0030,C,CITI,,
0000000966,1000,160100,0030,U,BK01,,
0000000967,1000,160200,Z030,B,DB01,,
0000000968,1000,211000,Z060,C,BK02,,
0000000969,1000,160000,Z030,E,CITI,,
0000000995,1000,211000,Z030,T,HSBC,,
0000000996,1000,160100,Z060,E,DB01,,
0000000997,4000,160200,0090,T,CITI,,
0000000998,3000,211000,Z060,B,BK02,,
0000000999,2000,160000,Z030,C,DB01,,
0000001000,2000,160100,0090,U,CITI,,
0000000061,5000,211200,0007,C,CITI,,
0000000062,3000,160000,0030,T,CITI,,
0000000063,5000,160000,Z060,B,CITI,,
0000000063,1000,160200,0060,T,HSBC,,
0000000064,2000,211000,0030,C,CITI,,
0000000064,1000,211200,Z030,B,BK03,,
0000000065,1000,160200,0090,T,BK01,,
0000000066,1000,211000,0030,U,BK02,,
0000000067,1000,211200,0060,B,HSBC,,
0000000068,4000,211000,0007,T,BNP1,,
0000999001,1000,160000,0030,T,BK01,,
0000999002,1000,160000,0030,T,BK01,,
0000999003,1000,160000,0030,T,BK01,,
0000999004,1000,160000,0030,T,BK01,,
0000999005,1000,160000,0030,T,BK01,,
0000999006,1000,160000,0030,T,BK01,,
0000999007,1000,160000,0030,T,BK01,,
0000999008,1000,160000,0030,T,BK01,,
0000999009,1000,160000,0030,T,BK01,,
0000999010,1000,160000,0030,T,BK01,,
0000999011,1000,160000,0030,T,BK01,,
0000999012,1000,160000,0030,T,BK01,,
0000999013,1000,160000,0030,T,BK01,,
0000999014,1000,160000,0030,T,BK01,,
0000999015,1000,160000,0030,T,BK01,,
