LIFNR,BANKS,BANKL,BANKN,BKONT,KOINH,IBAN
0000000315,IN,31703824,273524821534,01,Bilcare Research Pharma Blister Fil,IN532044214165406219
0000000316,IN,44405935,616938813874,01,FMC BioPolymer Microcrystalline Cel,IN000039171566822724
0000000317,CH,34708672,70112377059,01,Hikal Fine Chemicals & Intermediate,CH8500672073430283064
0000000318,US,92327974,936613051278,01,Sartorius Stedim Biotech Sterile Fi,US457971374961998889
0000000319,US,76316548,799757746332,01,DFE Pharma Inhalation Lactose 319,US218526919118959287
0000000320,DE,76572613,493228344291,01,Neuland Laboratories Custom APIs 32,DE80859541231816863223
0000000321,IE,47981196,32753509103,01,DFE Pharma Inhalation Lactose 321,IE53593910624232706844
0000000322,CH,61976056,663477564820,01,Getinge Sterile Processing Equipmen,CH1179028580119893166
0000000323,CH,33641840,655198517799,01,Siegfried Active Pharmaceutical Ing,CH1277942707400919288
0000000324,IE,82394783,722207548045,01,DFE Pharma Inhalation Lactose 324,IE80765584956680418649
0000000325,IE,17054496,921026096667,01,Cambrex Fine Chemicals &amp; APIs,IE96313526726898841340
0000000326,IE,79770317,489964218460,01,Divis&#39;s Laboratories Custom,IE45534875167398053114
0000000327,IN,68110449,561366606385,01,SCHOTT PHARMA BOROSILICATE VIALS,IN797606356414889181
0000000328,IN,79193668,933097341746,01,Catalent Pharma Solutions   ,IN053427735883854124
0000000329,US,85093266,756949009648,01,Lonza Biologics Custom Synthe&nbsp;,US352212606562776334
0000000330,IN,18550091,932820539258,01,Steris Life Sciences GMP Decontamin,IN606385204593541645
0000000331,CH,58611406,576518143524,01,Covance Central Laboratory Services,CH7722023313043148568
0000000332,IN,46430242,713609324650,01,SGS Health Science Bioanalytical Te,IN578693809085371859
0000000333,IE,88054579,98553804284,01,Getinge Sterile Processing Equipmen,IE21926514047342279771
0000000334,DE,71347712,132130859069,01,Hikal Fine Chemicals & Intermediate,DE78848786695825439126
0000000335,US,72304010,514469946628,01,Aarti Industries Specialty Intermed,US381129684938989925
0000000336,IN,21367611,856446182214,01,Vetter Pharma Sterile Fill & Finish,IN603155691536295553
0000000337,CH,61241831,143435380671,01,Ashland Specialty Pharma Polymers 3,CH9669345625998255248
0000000338,IN,92233402,919838582150,01,Gerresheimer Primary Packaging Glas,IN068136179405327282
0000000339,US,16422216,587064176379,01,Shin-Etsu Chemical Cellulose Excipi,US140761841023359796
0000000340,IN,96537148,239175656635,01,Datwyler Pharma Packaging Rubber Pl,IN044149787956904081
0000000341,CH,42445086,869567885327,01,Neuland Laboratories Custom APIs 34,CH2050172904332394511
0000000342,DE,70042706,115623880728,01,Hovione Pharmascience API Lisbon 34,DE88302645028997637066
0000000343,US,46555490,781116472196,01,Eurofins BioPharma Testing Laborato,US990021592129268274
0000000344,US,79782003,196624501450,01,Endress+Hauser Sanitary Flowmeters ,US428837787571314571
0000000345,CH,66740736,892585214798,01,DHL LifeConEx Validated Temperature,CH4439680960165899087
0000000346,CH,94736307,460045806713,01,Thermo Fisher Scientific Fisher Che,CH2434943801815611186
0000000347,IN,98208390,522852862160,01,Croda Pharma High Purity Lipids 347,IN813695385205013159
0000000348,IN,90406544,320649700000,01,Neuland Laboratories Custom APIs 34,IN136178144936401164
0000000349,CH,79321016,364476754778,01,Gerresheimer Primary Packaging Glas,CH4214288956500197819
0000000350,DE,15085638,878000464853,01,Nipro PharmaPackaging Syringes 350,DE72839073912965069066
0000000351,CH,57618612,863407390467,01,Klöckner Pentaplast Pharma Blister ,CH3984977454484960657
0000000352,IT,10794090,24077046006,01,Aarti Industries Specialty Intermed,IT1228460242486976659937348
0000000353,CH,79384530,635181721415,01,Evonik Health Care Biomaterials 353,CH6231664412629561111
0000000354,CH,81974695,274909072265,01,Syntegon Pharma Technology Packagin,CH8264848016149957503
0000000355,IN,14519544,612842952543,01,Merck KGaA MilliporeSigma Life Scie,IN664421737730847462
0000000356,IN,16369627,113118598403,01,Gattefosse Lipid Excipients Europe ,IN827210572633562242
0000000357,IN,83174400,458192038351,01,Bachem Peptide Synthesis Group 357,IN142120482813101366
0000000358,US,30675821,700288754597,01,Dishman Carbogen Amcis APIs 358,US072342884054258609
0000000359,CH,34085914,541896994739,01,Vetter Pharma Sterile Fill & Finish,CH1122425373745901777
0000000360,DE,81599236,956360604690,01,SGS Health Science Bioanalytical Te,DE01760656960519328487
0000000361,IN,69354221,681906958329,01,Siegfried Active Pharmaceutical Ing,IN536256869472222381
0000000362,DE,30677856,709275653675,01,Cambrex Fine Chemicals & Custom API,DE61731675679785177725
0000000363,US,62537538,522458818685,01,SGD Pharma Type I Molded Vials 363,US813609467819635183
0000000364,CH,85979308,380609411864,01,Cambrex Fine Chemicals & Custom API,CH5310474943522444768
0000000365,CH,32657519,591904405151,01,Divi's Laboratories Custom Synthesi,CH3914151354980814516
0000000366,DE,68457321,324987589220,01,BWT Pharma Pure Water & WFI Systems,DE21717223889836473447
0000000367,IN,31492177,800939020528,01,BWT Pharma Pure Water & WFI Systems,IN792899985562637119
0000000368,IN,32191959,873957748760,01,QuickSTAT Global Life Science Logis,IN893601166945311795
0000000369,IN,87087269,730598230275,01,QuickSTAT Global Life Science Logis,IN669307337310193062
0000000370,CH,92054196,753555702693,01,Stevanato Group Ompi Sterile Vials ,CH8608751137458691805
0000000371,IN,72879011,825875476749,01,Marken Clinical Cold Chain Logistic,IN446562385683126690
0000000372,IN,68646611,458555230839,01,BWT Pharma Pure Water & WFI Systems,IN143702478100748689
0000000373,US,42331904,848236288826,01,Ecolab Life Sciences Cleanroom Disi,US243631401527005682
0000000374,CH,28583006,674872593285,01,Biocon Biologics Recombinant Insuli,CH3034948822795227114
0000000375,IN,93890291,772287203764,01,WuXi Biologics Contract Development,IN401642951606664993
0000000376,US,75443277,647553026168,01,Ceva Biopharma Dedicated Logistics ,US571595693956676301
0000000377,FR,92193901,705533995660,01,Gerresheimer Primary Packaging Glas,FR0448249134975496529925112
0000000378,IE,60581826,302680579531,01,Ceva Biopharma Dedicated Logistics ,IE52896228712504153609
0000000379,IT,45755052,201126983613,01,Hetero Drugs Bulk API Manufacturing,IT2900830396845548089974430
0000000380,IN,17230497,184955433132,01,Dishman Carbogen Amcis APIs 380,IN355834999750980256
0000000381,IN,55906580,268529580103,01,World Courier Biopharma Cold-Chain ,IN875723528200185716
0000000382,CH,48714649,691085818655,01,Kuehne + Nagel PharmaChain Cold Sto,CH8107186670198351322
0000000383,CH,89246544,561745687726,01,Bilcare Research Pharma Blister Fil,CH4230745867391355577
0000000384,US,75848969,20883240973,01,BASF Pharma Solutions Excipients 38,US904666028494191778
0000000385,CH,66150370,938587484004,01,Syntegon Pharma Technology Packagin,CH6844301468832698594
0000000386,DE,69935785,911514236645,01,SGS Health Science Bioanalytical Te,DE78696273781501992540
0000000387,IN,54629347,218524728438,01,Parexel International Clinical Serv,IN995980712509344050
0000000388,US,28611945,285822596929,01,WuXi Biologics Contract Development,US461317544544616928
0000000389,CH,58558215,794826294155,01,QuickSTAT Global Life Science Logis,CH4247781851101345971
0000000390,CH,16988964,185189121224,01,Covance Central Laboratory Services,CH6560030359402018410
0000000391,CH,90928751,312117474543,01,QuickSTAT Global Life Science Logis,CH0394876755210603446
0000000392,US,36674506,989545430452,01,Aarti Industries Specialty Intermed,US695101364461051124
0000000393,IN,82745695,205354179821,01,World Courier Biopharma Cold-Chain ,IN315325589539584100
0000000394,IN,80444624,141285205503,01,Lonza Biologics Custom Synthesis AG,IN578080712442043544
0000000395,IN,82603966,251564449550,01,World Courier Biopharma Cold-Chain ,IN360173636540791160
0000000396,IN,52354949,837539946261,01,Ashland Specialty Pharma Polymers 3,IN511526964651251792
0000000397,US,47046968,140332190510,01,SGS Health Science Bioanalytical Te,US489399660814852912
0000000398,FR,81723714,70236506203,01,Sartorius Stedim Biotech Sterile Fi,FR9546856293854484342730167
0000000399,CH,41805942,78361316233,01,Bilcare Research Pharma Blister Fil,CH8754800833521694192
0000000400,US,48424331,688034227781,01,Nemera Injectable Drug Delivery Dev,US703111949631791412
0000000401,US,92015699,551994490120,01,Marken Clinical Cold Chain Logistic,US949005372673308019
0000000402,IN,29005932,57958379771,01,Gattefosse Lipid Excipients Europe ,IN921515171345019142
0000000403,IN,59842158,602804941281,01,Hikal Fine Chemicals & Intermediate,IN995696663027862586
0000000404,US,53414338,614915634226,01,Ashland Specialty Pharma Polymers 4,US271613377914565298
0000000405,IN,48840670,674813327362,01,Constantia Flexibles Coldform Foils,IN266531709005494527
0000000406,IN,33218418,190848602189,01,Polpharma API & Advanced Intermedia,IN752255462444775818
0000000407,IN,49778007,95996499824,01,Datwyler Pharma Packaging Rubber Pl,IN574844607363947981
0000000408,CH,40791351,657504609987,01,Colorcon Film Coating & Formulation,CH0103396569891628650
0000000409,US,98044320,365763923877,01,Neuland Laboratories Custom APIs 40,US645983942268174970
0000000410,DE,18320572,390772390632,01,Croda Pharma High Purity Lipids 410,DE32156012141250993691
0000000411,US,13360106,171605699693,01,Shin-Etsu Chemical Cellulose Excipi,US313114652375507011
0000000412,IN,54696857,739255738414,01,World Courier Biopharma Cold-Chain ,IN896258209569897639
0000000413,DE,79141671,464390523866,01,Granules India Active Pharmaceutica,DE58920062750048948131
0000000414,IN,74259245,401850231273,01,Lonza Biologics Custom Synthesis AG,IN159790050579523334
0000000415,IN,18442234,88270718563,01,Sartorius Stedim Biotech Sterile Fi,IN907013118779875983
0000000416,DE,17142034,45754257790,01,DHL LifeConEx Validated Temperature,DE15965100017530383554
0000000417,IN,59786249,678415395167,01,BWT Pharma Pure Water & WFI Systems,IN032636143690473056
0000000418,CH,10686344,346162973823,01,Vetter Pharma Sterile Fill & Finish,CH3633166122072163340
0000000419,CH,58189500,919097733378,01,Hikal Fine Chemicals & Intermediate,CH3508855453046917726
0000000420,IN,92034158,362269498982,01,SGS Health Science Bioanalytical Te,IN147274718015541554
0000000421,IN,10598354,892381495812,01,Merck Millipore BioMonitoring Testi,IN601572038059345578
0000000422,US,47728736,495907030770,01,Honeywell Research Chemicals & Solv,US516968959888048814
0000000423,DE,23605026,41946646921,01,Evonik Health Care Biomaterials 423,DE84064653602288564399
0000000424,DE,29762304,863352543218,01,Polpharma API & Advanced Intermedia,DE35998692530772164491
0000000425,IN,13974109,989264466497,01,Gattefosse Lipid Excipients Europe ,IN189514281631768758
0000000426,IN,90162686,883657982307,01,BWT Pharma Pure Water & WFI Systems,IN421068875275379630
0000000427,US,92262804,196312050427,01,Icon Clinical Research Global 427,US582367147944194956
0000000428,IE,31489884,451792409474,01,Eurofins BioPharma Testing Laborato,IE07059444793058991107
0000000429,CH,97780483,764544244881,01,Catalent Pharma Solutions Softgel &,CH1793904608880512167
0000000430,IN,15768649,694648641282,01,Schott Pharma Borosilicate Glass Vi,IN509969590976891341
0000000431,CH,48964925,468453716701,01,Granules India Active Pharmaceutica,CH9573000051050718873
0000000432,IN,29255224,909715767547,01,Bormioli Pharma Amber Glass Bottles,IN573166062499955622
0000000433,CH,92399394,785928432217,01,Gerresheimer Primary Packaging Glas,CH1252008680073467002
0000000434,IE,74879719,977020204238,01,Gattefosse Lipid Excipients Europe ,IE44029447430082018425
0000000435,CH,86198422,477919408862,01,BWT Pharma Pure Water & WFI Systems,CH7392948559031617634
0000000436,IN,33055978,2028162183,01,SGS Health Science Bioanalytical Te,IN646895319538211262
0000000437,CH,40408481,716570516213,01,Envirotainer Temperature Controlled,CH4574963229564404525
0000000438,CH,80634319,994254210657,01,Hetero Drugs Bulk API Manufacturing,CH9018674820172537500
0000000439,US,95097065,725554692927,01,WuXi Biologics Contract Development,US119866817951950986
0000000440,GB,15996350,979845815209,01,Marken Clinical Cold Chain Logistic,GB71941170720684605424
0000000441,CH,39792394,222627908241,01,Aptar Pharma Metered Dose Inhalers ,CH5946515214790151627
0000000442,GB,33352124,762711778776,01,Vetter Pharma Sterile Fill & Finish,GB58753263410271804207
0000000443,DE,64591752,449593217417,01,QuickSTAT Global Life Science Logis,DE46200971241557704772
0000000444,IN,67441885,120273067097,01,Aptar Pharma Metered Dose Inhalers ,IN839442872835676489
0000000445,IN,43014005,451049892239,01,Getinge Sterile Processing Equipmen,IN576292658218414963
0000000446,IN,22459927,539625496362,01,Hovione Pharmascience API Lisbon 44,IN335288106286611555
0000000447,IE,97718362,487659890343,01,Granules India Active Pharmaceutica,IE97647936095309008137
0000000448,IN,55588813,570946093265,01,Sartorius Stedim Biotech Sterile Fi,IN743539334843571341
0000000449,CH,99147391,244224290915,01,Covance Central Laboratory Services,CH9909926002907107584
0000000450,US,74758549,826438159976,01,Colorcon Film Coating & Formulation,US895832483634992439
0000000451,IN,33508050,520977672077,01,Thermo Fisher Scientific Fisher Che,IN034192683058027256
0000000452,CH,49286996,8712763277,01,Spirax Sarco Pure Steam Generators ,CH3612872753437578206
0000000453,CH,59855346,764225347364,01,Honeywell Research Chemicals & Solv,CH4235596203304213045
0000000454,CH,78164464,522837084977,01,FMC BioPolymer Microcrystalline Cel,CH0800605562886730065
0000000455,IN,60636716,380039795964,01,Polpharma API & Advanced Intermedia,IN255722152538539724
0000000456,CH,45043204,306006300354,01,Bormioli Pharma Amber Glass Bottles,CH8268623978705804750
0000000457,CH,17062451,284509809997,01,Getinge Sterile Processing Equipmen,CH6941651521887237471
0000000458,CH,50371294,175104002052,01,Bachem Peptide Synthesis Group 458,CH3037738087540103936
0000000459,IN,13828795,891105595835,01,Cambrex Fine Chemicals & Custom API,IN629282625598001317
0000000460,DE,88388877,290210094506,01,Steris Life Sciences GMP Decontamin,DE54696435925980276553
0000000461,US,55192329,616988217362,01,Shin-Etsu Chemical Cellulose Excipi,US873811140398690925
0000000462,US,73467629,508011918273,01,Vetter Pharma Sterile Fill & Finish,US037540992692784635
0000000463,CH,62130954,838890885636,01,Gattefosse Lipid Excipients Europe ,CH9875951524218805037
0000000464,US,66033773,247691885072,01,Getinge Sterile Processing Equipmen,US901618708887301453
0000000465,IN,38177545,549182223774,01,Ceva Biopharma Dedicated Logistics ,IN288515577088649396
0000000466,IN,34875169,740892198540,01,Polpharma API & Advanced Intermedia,IN944485092910235080
0000000467,GB,32202776,832835121409,01,BASF Pharma Solutions Excipients 46,GB35106760455491815101
0000000468,CH,16932367,349160862258,01,Honeywell Research Chemicals & Solv,CH7880431258591207322
0000000469,CH,99266140,368125163338,01,Granules India Active Pharmaceutica,CH1090335242241536374
0000000470,IN,62422714,557460357351,01,Endress+Hauser Sanitary Flowmeters ,IN809155586748003365
0000000471,CH,24520384,933335197447,01,Charles River Laboratories Preclini,CH9561474373326818386
0000000472,IN,96704999,734543215510,01,Marken Clinical Cold Chain Logistic,IN413763843216671938
0000000473,US,33240182,279618641671,01,QuickSTAT Global Life Science Logis,US909337976262585010
0000000474,CH,40863773,122733621155,01,Lonza Biologics Custom Synthesis AG,CH4386442522785800097
0000000475,US,51035391,752569173273,01,Aptar Pharma Metered Dose Inhalers ,US203095814786464729
0000000476,IN,86663412,184825485196,01,Bachem Peptide Synthesis Group 476,IN935652330131536045
0000000477,US,65101576,824341087581,01,Shin-Etsu Chemical Cellulose Excipi,US125189331712716636
0000000478,CH,14103483,452756207050,01,IQVIA Clinical Research Solutions 4,CH6111833364605738817
0000000479,US,71460877,127146262628,01,Wuxi AppTec Laboratory Testing Divi,US915452488283086446
0000000480,CH,60837616,196534555041,01,Datwyler Pharma Packaging Rubber Pl,CH6617648578339662036
0000000481,IN,63746499,733498211927,01,QuickSTAT Global Life Science Logis,IN560943354408951207
0000000482,GB,82549571,550738804433,01,Avantor Performance Materials J.T.B,GB15273567433727634178
0000000483,CH,98328800,505265072398,01,Ashland Specialty Pharma Polymers 4,CH5184077248752097149
0000000484,GB,31470516,193515933982,01,Granules India Active Pharmaceutica,GB12723240640999021207
0000000485,CH,57342395,825334077712,01,Neuland Laboratories Custom APIs 48,CH8413036436368126129
0000000486,US,79767730,936272316913,01,Hovione Pharmascience API Lisbon 48,US264340556563384902
0000000487,IN,97284761,296548532559,01,Gattefosse Lipid Excipients Europe ,IN917614734528308663
0000000488,IN,63520722,213225497746,01,DHL LifeConEx Validated Temperature,IN085444926480325031
0000000489,FR,32209859,384428109566,01,Endress+Hauser Sanitary Flowmeters ,FR4460414977414877919247542
0000000490,IN,25893459,893370046447,01,Honeywell Research Chemicals & Solv,IN170419516451835769
0000000491,IN,29456606,772332181090,01,BASF Pharma Solutions Excipients 49,IN124574598506124573
0000000492,IN,97104995,751205380189,01,Pall Medical Biopharmaceutical Filt,IN435121727501612348
0000000493,DE,11083478,782376646810,01,BASF Pharma Solutions Excipients 49,DE47181313999253074127
0000000494,FR,24337777,66288221454,01,Polpharma API & Advanced Intermedia,FR0395867786866321405457123
0000000495,DE,39278262,701341661359,01,Thermo Fisher Scientific Fisher Che,DE28752910196162805872
0000000496,IN,77761070,482730337107,01,Divi's Laboratories Custom Synthesi,IN316521506461422533
0000000497,IN,67122434,335714302215,01,Hetero Drugs Bulk API Manufacturing,IN743682350714210035
0000000498,US,41711452,83515161073,01,Hikal Fine Chemicals & Intermediate,US313166734926240215
0000000499,IN,31330804,361967312823,01,Granules India Active Pharmaceutica,IN627091612767354029
0000000500,IN,86702821,52005253898,01,Syntegon Pharma Technology Packagin,IN061272425002248053
0000000501,GB,77842517,253792865411,01,World Courier Biopharma Cold-Chain ,GB37523997740460648287
0000000502,IN,91324066,708832260976,01,Aarti Industries Specialty Intermed,IN727952115635864826
0000000503,CH,69769601,188060856277,01,Meggle Pharma Excipients & Binders ,CH8888871023637295151
0000000504,CH,96679373,47106191549,01,Steris Life Sciences GMP Decontamin,CH7602221809769266259
0000000505,FR,67779470,135110367571,01,Gerresheimer Primary Packaging Glas,FR4481178929553160810115916
0000000506,IN,21437143,397500367283,01,Datwyler Pharma Packaging Rubber Pl,IN740958625277692455
0000000507,US,91863473,539563374647,01,BWT Pharma Pure Water & WFI Systems,US569219560017999375
0000000508,CH,81248298,929951932228,01,Polpharma API & Advanced Intermedia,CH3300451780796316516
0000000509,CH,39148613,947976990635,01,Schott Pharma Borosilicate Glass Vi,CH8828426059668958212
0000000510,CH,98053112,791967215953,01,Neuland Laboratories Custom APIs 51,CH7718488886438468236
0000000511,US,28443543,500505253410,01,Eurofins BioPharma Testing Laborato,US568962041845783137
0000000512,IN,93801885,817517558302,01,Spirax Sarco Pure Steam Generators ,IN796727066116921213
0000000513,US,21656713,355222036647,01,Marken Clinical Cold Chain Logistic,US766934689280356068
0000000514,IN,65548932,770068809443,01,Croda Pharma High Purity Lipids 514,IN633103012111428704
0000000515,CH,73393220,334199025986,01,FMC BioPolymer Microcrystalline Cel,CH7381510409171780219
0000000516,US,74909721,565711021226,01,Ashland Specialty Pharma Polymers 5,US609490167907257975
0000000517,IN,89509068,943110884213,01,Cambrex Fine Chemicals & Custom API,IN697054256986454238
0000000518,DE,57737100,252234992592,01,WuXi Biologics Contract Development,DE14249087681071798359
0000000519,DE,93953368,639392940571,01,Envirotainer Temperature Controlled,DE54844498234350706768
0000000520,CH,22569774,852359249887,01,Envirotainer Temperature Controlled,CH8726715891704711182
0000000521,IN,17245944,403963817607,01,Steris Life Sciences GMP Decontamin,IN383995850960619336
0000000522,US,70748622,70478162242,01,Spirax Sarco Pure Steam Generators ,US713825445573737442
0000000523,DE,95576319,30041834896,01,QuickSTAT Global Life Science Logis,DE78120539800160278137
0000000524,CH,65570499,224596123491,01,Marken Clinical Cold Chain Logistic,CH4033358428426150936
0000000525,IN,90650903,854192624417,01,BASF Pharma Solutions Excipients 52,IN013750243481509742
0000000526,IN,82411819,370240154668,01,Ceva Biopharma Dedicated Logistics ,IN536759045346248895
0000000527,CH,58704051,280493983485,01,Getinge Sterile Processing Equipmen,CH1305955367727832685
0000000528,CH,54305566,446205469059,01,Kuehne + Nagel PharmaChain Cold Sto,CH3805239043799437239
0000000529,IN,79514896,425774763404,01,Covance Central Laboratory Services,IN981835112693340701
0000000530,FR,26100006,689497422067,01,BWT Pharma Pure Water & WFI Systems,FR4377580562577551119071576
0000000531,IN,11447122,831634930715,01,Evonik Health Care Biomaterials 531,IN044295577697863959
0000000532,IN,20855484,50198435465,01,Covance Central Laboratory Services,IN902259126618963452
0000000533,IN,63311362,787412054824,01,Roquette Pharma Excipients & Polyol,IN891658783964602600
0000000534,CH,90864750,394560670458,01,Sartorius Stedim Biotech Sterile Fi,CH3531823849238051039
0000000535,GB,77161608,480163733590,01,Croda Pharma High Purity Lipids 535,GB54578119409283500080
0000000536,IE,10284508,551199062043,01,Schott Pharma Borosilicate Glass Vi,IE27412724703834230535
0000000537,DE,33399184,467280579582,01,WuXi Biologics Contract Development,DE32803953094086987413
0000000538,DE,43521849,511134002722,01,Lonza Biologics Custom Synthesis AG,DE30556524743478923032
0000000539,IN,82604794,741455249055,01,Dishman Carbogen Amcis APIs 539,IN988034474381399897
0000000540,GB,81313573,284332317934,01,Bilcare Research Pharma Blister Fil,GB69791026927575867490
0000000541,IN,45765543,391863209192,01,Ceva Biopharma Dedicated Logistics ,IN668186606651960260
0000000542,IE,34529974,38738538444,01,SGD Pharma Type I Molded Vials 542,IE95436121227931933059
0000000543,CH,14457882,107855008626,01,Spirax Sarco Pure Steam Generators ,CH1928909288235557795
0000000544,IN,70513722,643535965113,01,Colorcon Film Coating & Formulation,IN057130352453830239
0000000545,DE,19359462,756337342771,01,Merck Millipore BioMonitoring Testi,DE98890915733898384105
0000000546,DE,13832375,54507932485,01,Thermo Fisher Scientific Fisher Che,DE74307833431316524399
0000000547,US,14392284,609481207619,01,Bachem Peptide Synthesis Group 547,US993797022440407700
0000000548,CH,18170498,64866049467,01,PPD Clinical Research Services 548,CH4548351470577114292
0000000549,US,40322503,650650463200,01,West Pharmaceutical Services Stoppe,US815613963172029714
0000000550,IN,85355670,336466077700,01,Ceva Biopharma Dedicated Logistics ,IN978708426072390625
0000000551,IN,91423746,440421136858,01,DFE Pharma Inhalation Lactose 551,IN287744834628191336
0000000552,IN,38425631,733610492820,01,Marken Clinical Cold Chain Logistic,IN479733589189478501
0000000553,US,22556668,448425879980,01,Neuland Laboratories Custom APIs 55,US936362324962278894
0000000554,IN,99208405,673126726066,01,IQVIA Clinical Research Solutions 5,IN707367723619919143
0000000555,CH,10545726,285723635368,01,Divi's Laboratories Custom Synthesi,CH8533606205984324553
0000000556,CH,99573976,734114004151,01,Spirax Sarco Pure Steam Generators ,CH5113073137370341509
0000000557,IN,71428055,230635263667,01,Colorcon Film Coating & Formulation,IN481344515252170281
0000000558,CH,78364146,838145786549,01,Croda Pharma High Purity Lipids 558,CH3497601849334588293
0000000559,IN,64105859,895531264212,01,Merck Millipore BioMonitoring Testi,IN075878804501165049
0000000560,FR,99487568,791703232893,01,FMC BioPolymer Microcrystalline Cel,FR2319472083007283509004816
0000000561,IN,63602106,714315089815,01,Evonik Health Care Biomaterials 561,IN858685771630137472
0000000562,CH,47752333,851256596617,01,Divi's Laboratories Custom Synthesi,CH5428841529220841909
0000000563,US,13471890,208610512191,01,WuXi Biologics Contract Development,US727360101516160471
0000000564,IN,56118249,946134417555,01,Cambrex Fine Chemicals & Custom API,IN898244514017239868
0000000565,US,48905219,944221973482,01,FMC BioPolymer Microcrystalline Cel,US513012346493706910
0000000566,CH,42266235,719543179305,01,Amcor Flexibles Healthcare Packagin,CH1210777560428997024
0000000567,IN,75821044,75262184666,01,Nemera Injectable Drug Delivery Dev,IN212695150255710289
0000000568,IE,88920616,516321164307,01,Nipro PharmaPackaging Syringes 568,IE08903520879074663343
0000000569,CH,63344176,879825476321,01,PPD Clinical Research Services 569,CH9632344871346713716
0000000570,IN,17737634,262922340473,01,Biocon Biologics Recombinant Insuli,IN804060410908443033
0000000571,US,55875818,361181758115,01,PPD Clinical Research Services 571,US379434909043567835
0000000572,GB,57044137,626135919730,01,QuickSTAT Global Life Science Logis,GB85534030020250889727
0000000573,IN,32300104,714218766561,01,Getinge Sterile Processing Equipmen,IN401663077010041110
0000000574,CH,90273480,924018772903,01,SGS Health Science Bioanalytical Te,CH0686386336183791002
0000000575,US,45912946,352505991240,01,Ecolab Life Sciences Cleanroom Disi,US454528060319302904
0000000576,CH,68875898,27128909881,01,Medpace Clinical Pharmacology Unit ,CH3360743222042047241
0000000577,IN,59977289,471474368987,01,Eurofins BioPharma Testing Laborato,IN290203350241612951
0000000578,US,40909421,48611568100,01,Wuxi AppTec Laboratory Testing Divi,US502146994918797702
0000000579,FR,92662368,665042445839,01,Evonik Health Care Biomaterials 579,FR6683038538028655095281252
0000000580,CH,64498956,994210512029,01,Evonik Health Care Biomaterials 580,CH2931859668127794582
0000000581,CH,78602966,995973893826,01,Croda Pharma High Purity Lipids 581,CH2091996570921173475
0000000582,DE,34088783,941576229040,01,PPD Clinical Research Services 582,DE51546820779333726118
0000000583,CH,24352222,517741888358,01,SGS Health Science Bioanalytical Te,CH1592620385821766841
0000000584,US,71207932,712771626864,01,Cryoport Systems Liquid Nitrogen Co,US717298281453034451
0000000585,DE,13185048,341743394993,01,Endress+Hauser Sanitary Flowmeters ,DE07460504491173055969
0000000586,DE,37162334,55058275993,01,Syneos Health Clinical Development ,DE34797157509866487851
0000000587,IN,22470466,893218999411,01,Marken Clinical Cold Chain Logistic,IN663443571755944364
0000000588,GB,49968079,76388539618,01,Merck KGaA MilliporeSigma Life Scie,GB72509460670885643574
0000000589,CH,78112602,743328456884,01,Thermo Fisher Scientific Fisher Che,CH9635811727731860618
0000000590,IN,78997402,12467070144,01,Cambrex Fine Chemicals & Custom API,IN150125537131955258
0000000591,IN,41305024,956250332749,01,Medpace Clinical Pharmacology Unit ,IN272486494125415380
0000000592,CH,93478317,633668789217,01,Constantia Flexibles Coldform Foils,CH4289934374078159612
0000000593,IN,42245710,729035799110,01,World Courier Biopharma Cold-Chain ,IN751865595479261744
0000000594,IN,80592558,741257143270,01,Endress+Hauser Sanitary Flowmeters ,IN611895227942048031
0000000595,US,92671602,743498557355,01,BASF Pharma Solutions Excipients 59,US005533618980919372
0000000596,IN,78382091,486788899191,01,Evonik Health Care Biomaterials 596,IN741983383759013577
0000000597,IE,69770191,80433191663,01,BASF Pharma Solutions Excipients 59,IE45135942821630612263
0000000598,US,94128532,889004961367,01,Constantia Flexibles Coldform Foils,US435421756483471011
0000000599,IN,82544869,5464502836,01,Catalent Pharma Solutions Softgel &,IN968313489526829268
0000000600,IE,21897742,550233124583,01,DHL LifeConEx Validated Temperature,IE89848067986327104688
0000000601,IN,44600990,191311429951,01,Sartorius Stedim Biotech Sterile Fi,IN589761582847959314
0000000602,DE,65488948,804191183941,01,Honeywell Research Chemicals & Solv,DE10648727807863333269
0000000603,CH,40578699,434133526830,01,Dishman Carbogen Amcis APIs 603,CH6675341736427595826
0000000604,US,23611356,197301639663,01,SGS Health Science Bioanalytical Te,US720822067443475593
0000000605,IN,30466891,246921276752,01,Nemera Injectable Drug Delivery Dev,IN702693792844063153
0000000606,FR,58595693,884360898210,01,SGD Pharma Type I Molded Vials 606,FR6052471367131148901947774
0000000607,DE,71578866,838623696154,01,SGS Health Science Bioanalytical Te,DE73443680840362395859
0000000608,US,95694372,828626083221,01,SGS Health Science Bioanalytical Te,US779353518901495804
0000000609,CH,54276077,882813671105,01,Ceva Biopharma Dedicated Logistics ,CH8013721300986390500
0000000610,CH,84244704,322164842581,01,Ecolab Life Sciences Cleanroom Disi,CH1095679720595985279
0000000611,CH,33573540,94485935779,01,Pall Medical Biopharmaceutical Filt,CH0076510923897246683
0000000612,IE,74288207,271975356449,01,Ecolab Life Sciences Cleanroom Disi,IE24013787412116980072
0000000613,IN,68608490,387109620904,01,Amcor Flexibles Healthcare Packagin,IN686446065099281016
0000000614,IE,24889769,812053637594,01,Evonik Health Care Biomaterials 614,IE31484329866589162040
